Country,Year,FDI Flows - Inward (% of GDP)
Colombia,2021,3.0018778822857
Colombia,2022,5.0569283438832
Costa Rica,2005,6.8055089382882
Costa Rica,2006,7.4956143921003
Costa Rica,2007,7.7682735536498
Costa Rica,2008,7.5318486024333
Costa Rica,2009,4.6951900403094
Costa Rica,2010,4.4705422801559
Costa Rica,2011,5.7561570028904
Costa Rica,2012,4.7808827203493
Costa Rica,2013,5.3799991853529
Costa Rica,2014,5.6263894909393
Costa Rica,2015,4.87559323399
Costa Rica,2016,3.7452166322441
Costa Rica,2017,4.5910370101847
Costa Rica,2018,3.9845761476413
Costa Rica,2019,4.3656654732783
Costa Rica,2020,2.81540944212
Costa Rica,2021,5.1994862858155
Costa Rica,2022,4.9985643771747
Costa Rica,2005,6.8055089382882
Costa Rica,2006,7.4956143921003
Costa Rica,2007,7.7682735536498
Costa Rica,2008,7.5318486024333
Costa Rica,2009,4.6951900403094
Costa Rica,2010,4.4705422801559
Costa Rica,2011,5.7561570028904
Costa Rica,2012,4.7808827203493
Costa Rica,2013,5.3799991853529
Costa Rica,2014,5.6263894909393
Costa Rica,2015,4.87559323399
Costa Rica,2016,3.7452166322441
Costa Rica,2017,4.5910370101847
Costa Rica,2018,3.9845761476413
Costa Rica,2019,4.3656654732783
Costa Rica,2020,2.81540944212
Costa Rica,2021,5.1994862858155
Costa Rica,2022,4.9985643771747
Costa Rica,2005,6.8055089382882
Costa Rica,2006,7.4956143921003
Costa Rica,2007,7.7682735536498
Costa Rica,2008,7.5318486024333
Costa Rica,2009,4.6951900403094
Costa Rica,2010,4.4705422801559
Costa Rica,2011,5.7561570028904
Costa Rica,2012,4.7808827203493
Costa Rica,2013,5.3799991853529
Costa Rica,2014,5.6263894909393
Costa Rica,2015,4.87559323399
Costa Rica,2016,3.7452166322441
Costa Rica,2017,4.5910370101847
Costa Rica,2018,3.9845761476413
Costa Rica,2019,4.3656654732783
Costa Rica,2020,2.81540944212
Costa Rica,2021,5.1994862858155
Costa Rica,2022,4.9985643771747
Costa Rica,2005,6.8055089382882
Costa Rica,2006,7.4956143921003
Costa Rica,2007,7.7682735536498
Costa Rica,2008,7.5318486024333
Costa Rica,2009,4.6951900403094
Costa Rica,2010,4.4705422801559
Costa Rica,2011,5.7561570028904
Costa Rica,2012,4.7808827203493
Costa Rica,2013,5.3799991853529
Costa Rica,2014,5.6263894909393
Costa Rica,2015,4.87559323399
Costa Rica,2016,3.7452166322441
Costa Rica,2017,4.5910370101847
Costa Rica,2018,3.9845761476413
Costa Rica,2019,4.3656654732783
Costa Rica,2020,2.81540944212
Costa Rica,2021,5.1994862858155
Costa Rica,2022,4.9985643771747
Costa Rica,2005,6.8055089382882
Costa Rica,2006,7.4956143921003
Costa Rica,2007,7.7682735536498
Costa Rica,2008,7.5318486024333
Costa Rica,2009,4.6951900403094
Costa Rica,2010,4.4705422801559
Costa Rica,2011,5.7561570028904
Costa Rica,2012,4.7808827203493
Costa Rica,2013,5.3799991853529
Costa Rica,2014,5.6263894909393
Costa Rica,2015,4.87559323399
Costa Rica,2016,3.7452166322441
Costa Rica,2017,4.5910370101847
Costa Rica,2018,3.9845761476413
Costa Rica,2019,4.3656654732783
Costa Rica,2020,2.81540944212
Costa Rica,2021,5.1994862858155
Costa Rica,2022,4.9985643771747
Costa Rica,2005,6.8055089382882
Costa Rica,2006,7.4956143921003
Costa Rica,2007,7.7682735536498
Costa Rica,2008,7.5318486024333
Costa Rica,2009,4.6951900403094
Costa Rica,2010,4.4705422801559
Costa Rica,2011,5.7561570028904
Costa Rica,2012,4.7808827203493
Costa Rica,2013,5.3799991853529
Costa Rica,2014,5.6263894909393
Costa Rica,2015,4.87559323399
Costa Rica,2016,3.7452166322441
Costa Rica,2017,4.5910370101847
Costa Rica,2018,3.9845761476413
Costa Rica,2019,4.3656654732783
Costa Rica,2020,2.81540944212
Costa Rica,2021,5.1994862858155
Costa Rica,2022,4.9985643771747
Czechia,2005,8.497976954953
Czechia,2006,3.4974032983394
Czechia,2007,5.4926972744441
Czechia,2008,2.7230421311364
Czechia,2009,1.4119235094167
Czechia,2010,2.9399898415032
Czechia,2011,1.0118845646782
Czechia,2012,3.8304792178243
Czechia,2013,1.7200059344085
Czechia,2014,2.6232284713626
Czechia,2015,0.24741052436463
Czechia,2016,5.0004538378404
Czechia,2017,4.3534721823416
Czechia,2018,4.4218478451473
Czechia,2019,4.0027661731091
Czechia,2020,3.8258275299083
Czechia,2021,3.2112288948675
Czechia,2022,3.392391850287
Czechia,2005,8.497976954953
Czechia,2006,3.4974032983394
Czechia,2007,5.4926972744441
Czechia,2008,2.7230421311364
Czechia,2009,1.4119235094167
Czechia,2010,2.9399898415032
Czechia,2011,1.0118845646782
Czechia,2012,3.8304792178243
Czechia,2013,1.7200059344085
Czechia,2014,2.6232284713626
Czechia,2015,0.24741052436463
Czechia,2016,5.0004538378404
Czechia,2017,4.3534721823416
Czechia,2018,4.4218478451473
Czechia,2019,4.0027661731091
Czechia,2020,3.8258275299083
Czechia,2021,3.2112288948675
Czechia,2022,3.392391850287
Czechia,2005,8.497976954953
Czechia,2006,3.4974032983394
Czechia,2007,5.4926972744441
Czechia,2008,2.7230421311364
Czechia,2009,1.4119235094167
Czechia,2010,2.9399898415032
Czechia,2011,1.0118845646782
Czechia,2012,3.8304792178243
Czechia,2013,1.7200059344085
Czechia,2014,2.6232284713626
Czechia,2015,0.24741052436463
Czechia,2016,5.0004538378404
Czechia,2017,4.3534721823416
Czechia,2018,4.4218478451473
Czechia,2019,4.0027661731091
Czechia,2020,3.8258275299083
Czechia,2021,3.2112288948675
Czechia,2022,3.392391850287
Czechia,2005,8.497976954953
Czechia,2006,3.4974032983394
Czechia,2007,5.4926972744441
Czechia,2008,2.7230421311364
Czechia,2009,1.4119235094167
Czechia,2010,2.9399898415032
Czechia,2011,1.0118845646782
Czechia,2012,3.8304792178243
Czechia,2013,1.7200059344085
Czechia,2014,2.6232284713626
Czechia,2015,0.24741052436463
Czechia,2016,5.0004538378404
Czechia,2017,4.3534721823416
Czechia,2018,4.4218478451473
Czechia,2019,4.0027661731091
Czechia,2020,3.8258275299083
Czechia,2021,3.2112288948675
Czechia,2022,3.392391850287
Czechia,2005,8.497976954953
Czechia,2006,3.4974032983394
Czechia,2007,5.4926972744441
Czechia,2008,2.7230421311364
Czechia,2009,1.4119235094167
Czechia,2010,2.9399898415032
Czechia,2011,1.0118845646782
Czechia,2012,3.8304792178243
Czechia,2013,1.7200059344085
Czechia,2014,2.6232284713626
Czechia,2015,0.24741052436463
Czechia,2016,5.0004538378404
Czechia,2017,4.3534721823416
Czechia,2018,4.4218478451473
Czechia,2019,4.0027661731091
Czechia,2020,3.8258275299083
Czechia,2021,3.2112288948675
Czechia,2022,3.392391850287
Czechia,2005,8.497976954953
Czechia,2006,3.4974032983394
Czechia,2007,5.4926972744441
Czechia,2008,2.7230421311364
Czechia,2009,1.4119235094167
Czechia,2010,2.9399898415032
Czechia,2011,1.0118845646782
Czechia,2012,3.8304792178243
Czechia,2013,1.7200059344085
Czechia,2014,2.6232284713626
Czechia,2015,0.24741052436463
Czechia,2016,5.0004538378404
Czechia,2017,4.3534721823416
Czechia,2018,4.4218478451473
Czechia,2019,4.0027661731091
Czechia,2020,3.8258275299083
Czechia,2021,3.2112288948675
Czechia,2022,3.392391850287
Germany,2005,1.6657302725194
Germany,2006,1.8594813377381
Germany,2007,2.3420057066956
Germany,2008,0.21664787505157
Germany,2009,0.6978830277799
Germany,2010,1.9309638905276
Germany,2011,1.8022864552641
Germany,2012,0.79923693947181
Germany,2013,0.34203317925565
Germany,2014,-0.01210067051483
Germany,2015,0.6056443889266
Germany,2016,0.65298368163045
Germany,2017,1.3082839997621
Germany,2018,1.8110088456413
Germany,2019,1.3545858374921
Germany,2020,1.4423943592225
Germany,2021,1.0859365248154
Germany,2022,0.27038936766558
Germany,2005,1.6657302725194
Germany,2006,1.8594813377381
Germany,2007,2.3420057066956
Germany,2008,0.21664787505157
Germany,2009,0.6978830277799
Germany,2010,1.9309638905276
Germany,2011,1.8022864552641
Germany,2012,0.79923693947181
Germany,2013,0.34203317925565
Germany,2014,-0.01210067051483
Germany,2015,0.6056443889266
Germany,2016,0.65298368163045
Germany,2017,1.3082839997621
Germany,2018,1.8110088456413
Germany,2019,1.3545858374921
Germany,2020,1.4423943592225
Germany,2021,1.0859365248154
Germany,2022,0.27038936766558
Germany,2005,1.6657302725194
Germany,2006,1.8594813377381
Germany,2007,2.3420057066956
Germany,2008,0.21664787505157
Germany,2009,0.6978830277799
Germany,2010,1.9309638905276
Germany,2011,1.8022864552641
Germany,2012,0.79923693947181
Germany,2013,0.34203317925565
Germany,2014,-0.01210067051483
Germany,2015,0.6056443889266
Germany,2016,0.65298368163045
Germany,2017,1.3082839997621
Germany,2018,1.8110088456413
Germany,2019,1.3545858374921
Germany,2020,1.4423943592225
Germany,2021,1.0859365248154
Germany,2022,0.27038936766558
Germany,2005,1.6657302725194
Germany,2006,1.8594813377381
Germany,2007,2.3420057066956
Germany,2008,0.21664787505157
Germany,2009,0.6978830277799
Germany,2010,1.9309638905276
Germany,2011,1.8022864552641
Germany,2012,0.79923693947181
Germany,2013,0.34203317925565
Germany,2014,-0.01210067051483
Germany,2015,0.6056443889266
Germany,2016,0.65298368163045
Germany,2017,1.3082839997621
Germany,2018,1.8110088456413
Germany,2019,1.3545858374921
Germany,2020,1.4423943592225
Germany,2021,1.0859365248154
Germany,2022,0.27038936766558
Germany,2005,1.6657302725194
Germany,2006,1.8594813377381
Germany,2007,2.3420057066956
Germany,2008,0.21664787505157
Germany,2009,0.6978830277799
Germany,2010,1.9309638905276
Germany,2011,1.8022864552641
Germany,2012,0.79923693947181
Germany,2013,0.34203317925565
Germany,2014,-0.01210067051483
Germany,2015,0.6056443889266
Germany,2016,0.65298368163045
Germany,2017,1.3082839997621
Germany,2018,1.8110088456413
Germany,2019,1.3545858374921
Germany,2020,1.4423943592225
Germany,2021,1.0859365248154
Germany,2022,0.27038936766558
Germany,2005,1.6657302725194
Germany,2006,1.8594813377381
Germany,2007,2.3420057066956
Germany,2008,0.21664787505157
Germany,2009,0.6978830277799
Germany,2010,1.9309638905276
Germany,2011,1.8022864552641
Germany,2012,0.79923693947181
Germany,2013,0.34203317925565
Germany,2014,-0.01210067051483
Germany,2015,0.6056443889266
Germany,2016,0.65298368163045
Germany,2017,1.3082839997621
Germany,2018,1.8110088456413
Germany,2019,1.3545858374921
Germany,2020,1.4423943592225
Germany,2021,1.0859365248154
Germany,2022,0.27038936766558
Denmark,2005,3.257155872609
Denmark,2006,3.2384175190493
Denmark,2007,2.2645207817079
Denmark,2008,-0.18903559881217
Denmark,2009,0.44450992551347
Denmark,2010,-2.850685691873
Denmark,2011,3.3304150829458
Denmark,2012,0.19674052982745
Denmark,2013,0.30406357593488
Denmark,2014,1.3257266383011
Denmark,2015,1.1951281138459
Denmark,2016,0.0750645130242
Denmark,2017,1.1355027446692
Denmark,2018,0.48075452415125
Denmark,2019,2.041266612064
Denmark,2020,0.38235866187877
Denmark,2021,1.7015243347736
Denmark,2022,1.9815404532823
Denmark,2005,3.257155872609
Denmark,2006,3.2384175190493
Denmark,2007,2.2645207817079
Denmark,2008,-0.18903559881217
Denmark,2009,0.44450992551347
Denmark,2010,-2.850685691873
Denmark,2011,3.3304150829458
Denmark,2012,0.19674052982745
Denmark,2013,0.30406357593488
Denmark,2014,1.3257266383011
Denmark,2015,1.1951281138459
Denmark,2016,0.0750645130242
Denmark,2017,1.1355027446692
Denmark,2018,0.48075452415125
Denmark,2019,2.041266612064
Denmark,2020,0.38235866187877
Denmark,2021,1.7015243347736
Denmark,2022,1.9815404532823
Denmark,2005,3.257155872609
Denmark,2006,3.2384175190493
Denmark,2007,2.2645207817079
Denmark,2008,-0.18903559881217
Denmark,2009,0.44450992551347
Denmark,2010,-2.850685691873
Denmark,2011,3.3304150829458
Denmark,2012,0.19674052982745
Denmark,2013,0.30406357593488
Denmark,2014,1.3257266383011
Denmark,2015,1.1951281138459
Denmark,2016,0.0750645130242
Denmark,2017,1.1355027446692
Denmark,2018,0.48075452415125
Denmark,2019,2.041266612064
Denmark,2020,0.38235866187877
Denmark,2021,1.7015243347736
Denmark,2022,1.9815404532823
Denmark,2005,3.257155872609
Denmark,2006,3.2384175190493
Denmark,2007,2.2645207817079
Denmark,2008,-0.18903559881217
Denmark,2009,0.44450992551347
Denmark,2010,-2.850685691873
Denmark,2011,3.3304150829458
Denmark,2012,0.19674052982745
Denmark,2013,0.30406357593488
Denmark,2014,1.3257266383011
Denmark,2015,1.1951281138459
Denmark,2016,0.0750645130242
Denmark,2017,1.1355027446692
Denmark,2018,0.48075452415125
Denmark,2019,2.041266612064
Denmark,2020,0.38235866187877
Denmark,2021,1.7015243347736
Denmark,2022,1.9815404532823
Denmark,2005,3.257155872609
Denmark,2006,3.2384175190493
Denmark,2007,2.2645207817079
Denmark,2008,-0.18903559881217
Denmark,2009,0.44450992551347
Denmark,2010,-2.850685691873
Denmark,2011,3.3304150829458
Denmark,2012,0.19674052982745
Denmark,2013,0.30406357593488
Denmark,2014,1.3257266383011
Denmark,2015,1.1951281138459
Denmark,2016,0.0750645130242
Denmark,2017,1.1355027446692
Denmark,2018,0.48075452415125
Denmark,2019,2.041266612064
Denmark,2020,0.38235866187877
Denmark,2021,1.7015243347736
Denmark,2022,1.9815404532823
Denmark,2005,3.257155872609
Denmark,2006,3.2384175190493
Denmark,2007,2.2645207817079
Denmark,2008,-0.18903559881217
Denmark,2009,0.44450992551347
Denmark,2010,-2.850685691873
Denmark,2011,3.3304150829458
Denmark,2012,0.19674052982745
Denmark,2013,0.30406357593488
Denmark,2014,1.3257266383011
Denmark,2015,1.1951281138459
Denmark,2016,0.0750645130242
Denmark,2017,1.1355027446692
Denmark,2018,0.48075452415125
Denmark,2019,2.041266612064
Denmark,2020,0.38235866187877
Denmark,2021,1.7015243347736
Denmark,2022,1.9815404532823
Spain,2005,2.3565094906086
Spain,2006,2.5883845592978
Spain,2007,4.8615775327263
Spain,2008,4.806624478003
Spain,2009,0.913966611356
Spain,2010,2.8360189182092
Spain,2011,2.1889283988658
Spain,2012,1.8620050680873
Spain,2013,2.090763546787
Spain,2014,1.6453548293495
Spain,2015,0.7153617539297
Spain,2016,2.556692352384
Spain,2017,3.1888103666398
Spain,2018,4.0393199959871
Spain,2019,1.3286541058352
Spain,2020,1.1127722532292
Spain,2021,2.3163346616138
Spain,2022,3.0651108189123
Spain,2005,2.3565094906086
Spain,2006,2.5883845592978
Spain,2007,4.8615775327263
Spain,2008,4.806624478003
Spain,2009,0.913966611356
Spain,2010,2.8360189182092
Spain,2011,2.1889283988658
Spain,2012,1.8620050680873
Spain,2013,2.090763546787
Spain,2014,1.6453548293495
Spain,2015,0.7153617539297
Spain,2016,2.556692352384
Spain,2017,3.1888103666398
Spain,2018,4.0393199959871
Spain,2019,1.3286541058352
Spain,2020,1.1127722532292
Spain,2021,2.3163346616138
Spain,2022,3.0651108189123
Spain,2005,2.3565094906086
Spain,2006,2.5883845592978
Spain,2007,4.8615775327263
Spain,2008,4.806624478003
Spain,2009,0.913966611356
Spain,2010,2.8360189182092
Spain,2011,2.1889283988658
Spain,2012,1.8620050680873
Spain,2013,2.090763546787
Spain,2014,1.6453548293495
Spain,2015,0.7153617539297
Spain,2016,2.556692352384
Spain,2017,3.1888103666398
Spain,2018,4.0393199959871
Spain,2019,1.3286541058352
Spain,2020,1.1127722532292
Spain,2021,2.3163346616138
Spain,2022,3.0651108189123
Spain,2005,2.3565094906086
Spain,2006,2.5883845592978
Spain,2007,4.8615775327263
Spain,2008,4.806624478003
Spain,2009,0.913966611356
Spain,2010,2.8360189182092
Spain,2011,2.1889283988658
Spain,2012,1.8620050680873
Spain,2013,2.090763546787
Spain,2014,1.6453548293495
Spain,2015,0.7153617539297
Spain,2016,2.556692352384
Spain,2017,3.1888103666398
Spain,2018,4.0393199959871
Spain,2019,1.3286541058352
Spain,2020,1.1127722532292
Spain,2021,2.3163346616138
Spain,2022,3.0651108189123
Spain,2005,2.3565094906086
Spain,2006,2.5883845592978
Spain,2007,4.8615775327263
Spain,2008,4.806624478003
Spain,2009,0.913966611356
Spain,2010,2.8360189182092
Spain,2011,2.1889283988658
Spain,2012,1.8620050680873
Spain,2013,2.090763546787
Spain,2014,1.6453548293495
Spain,2015,0.7153617539297
Spain,2016,2.556692352384
Spain,2017,3.1888103666398
Spain,2018,4.0393199959871
Spain,2019,1.3286541058352
Spain,2020,1.1127722532292
Spain,2021,2.3163346616138
Spain,2022,3.0651108189123
Spain,2005,2.3565094906086
Spain,2006,2.5883845592978
Spain,2007,4.8615775327263
Spain,2008,4.806624478003
Spain,2009,0.913966611356
Spain,2010,2.8360189182092
Spain,2011,2.1889283988658
Spain,2012,1.8620050680873
Spain,2013,2.090763546787
Spain,2014,1.6453548293495
Spain,2015,0.7153617539297
Spain,2016,2.556692352384
Spain,2017,3.1888103666398
Spain,2018,4.0393199959871
Spain,2019,1.3286541058352
Spain,2020,1.1127722532292
Spain,2021,2.3163346616138
Spain,2022,3.0651108189123
Estonia,2005,19.834688849254
Estonia,2006,7.8392443372701
Estonia,2007,10.299494994717
Estonia,2008,7.5109008722719
Estonia,2009,9.3655399697587
Estonia,2010,7.7267728964065
Estonia,2011,4.3315047562794
Estonia,2012,6.8009785237063
Estonia,2013,3.0686058116677
Estonia,2014,2.5668770036621
Estonia,2015,0.15511200245714
Estonia,2016,4.396580216684
Estonia,2017,7.2299994647104
Estonia,2018,4.9512591905841
Estonia,2019,10.184639010681
Estonia,2020,11.437409958309
Estonia,2021,0.71008890965
Estonia,2022,2.3865878816523
Estonia,2005,19.834688849254
Estonia,2006,7.8392443372701
Estonia,2007,10.299494994717
Estonia,2008,7.5109008722719
Estonia,2009,9.3655399697587
Estonia,2010,7.7267728964065
Estonia,2011,4.3315047562794
Estonia,2012,6.8009785237063
Estonia,2013,3.0686058116677
Estonia,2014,2.5668770036621
Estonia,2015,0.15511200245714
Estonia,2016,4.396580216684
Estonia,2017,7.2299994647104
Estonia,2018,4.9512591905841
Estonia,2019,10.184639010681
Estonia,2020,11.437409958309
Estonia,2021,0.71008890965
Estonia,2022,2.3865878816523
Estonia,2005,19.834688849254
Estonia,2006,7.8392443372701
Estonia,2007,10.299494994717
Estonia,2008,7.5109008722719
Estonia,2009,9.3655399697587
Estonia,2010,7.7267728964065
Estonia,2011,4.3315047562794
Estonia,2012,6.8009785237063
Estonia,2013,3.0686058116677
Estonia,2014,2.5668770036621
Estonia,2015,0.15511200245714
Estonia,2016,4.396580216684
Estonia,2017,7.2299994647104
Estonia,2018,4.9512591905841
Estonia,2019,10.184639010681
Estonia,2020,11.437409958309
Estonia,2021,0.71008890965
Estonia,2022,2.3865878816523
Estonia,2005,19.834688849254
Estonia,2006,7.8392443372701
Estonia,2007,10.299494994717
Estonia,2008,7.5109008722719
Estonia,2009,9.3655399697587
Estonia,2010,7.7267728964065
Estonia,2011,4.3315047562794
Estonia,2012,6.8009785237063
Estonia,2013,3.0686058116677
Estonia,2014,2.5668770036621
Estonia,2015,0.15511200245714
Estonia,2016,4.396580216684
Estonia,2017,7.2299994647104
Estonia,2018,4.9512591905841
Estonia,2019,10.184639010681
Estonia,2020,11.437409958309
Estonia,2021,0.71008890965
Estonia,2022,2.3865878816523
Estonia,2005,19.834688849254
Estonia,2006,7.8392443372701
Estonia,2007,10.299494994717
Estonia,2008,7.5109008722719
Estonia,2009,9.3655399697587
Estonia,2010,7.7267728964065
Estonia,2011,4.3315047562794
Estonia,2012,6.8009785237063
Estonia,2013,3.0686058116677
Estonia,2014,2.5668770036621
Estonia,2015,0.15511200245714
Estonia,2016,4.396580216684
Estonia,2017,7.2299994647104
Estonia,2018,4.9512591905841
Estonia,2019,10.184639010681
Estonia,2020,11.437409958309
Estonia,2021,0.71008890965
Estonia,2022,2.3865878816523
Estonia,2005,19.834688849254
Estonia,2006,7.8392443372701
Estonia,2007,10.299494994717
Estonia,2008,7.5109008722719
Estonia,2009,9.3655399697587
Estonia,2010,7.7267728964065
Estonia,2011,4.3315047562794
Estonia,2012,6.8009785237063
Estonia,2013,3.0686058116677
Estonia,2014,2.5668770036621
Estonia,2015,0.15511200245714
Estonia,2016,4.396580216684
Estonia,2017,7.2299994647104
Estonia,2018,4.9512591905841
Estonia,2019,10.184639010681
Estonia,2020,11.437409958309
Estonia,2021,0.71008890965
Estonia,2022,2.3865878816523
Finland,2005,2.3178524465845
Finland,2006,3.5263498610684
Finland,2007,4.8567897881594
Finland,2008,-0.39349137793259
Finland,2009,0.28333812793144
Finland,2010,2.9503702716018
Finland,2011,0.92590310332502
Finland,2012,1.6088603443523
Finland,2013,-0.0391356316695
Finland,2014,6.7482737190315
Finland,2015,0.89957676644185
Finland,2016,3.5617577116258
Finland,2017,1.1177971164528
Finland,2018,-0.78721825221176
Finland,2019,5.0107485711847
Finland,2020,-0.57967964381717
Finland,2021,4.4777591189312
Finland,2022,2.0456409798891
Finland,2005,2.3178524465845
Finland,2006,3.5263498610684
Finland,2007,4.8567897881594
Finland,2008,-0.39349137793259
Finland,2009,0.28333812793144
Finland,2010,2.9503702716018
Finland,2011,0.92590310332502
Finland,2012,1.6088603443523
Finland,2013,-0.0391356316695
Finland,2014,6.7482737190315
Finland,2015,0.89957676644185
Finland,2016,3.5617577116258
Finland,2017,1.1177971164528
Finland,2018,-0.78721825221176
Finland,2019,5.0107485711847
Finland,2020,-0.57967964381717
Finland,2021,4.4777591189312
Finland,2022,2.0456409798891
Finland,2005,2.3178524465845
Finland,2006,3.5263498610684
Finland,2007,4.8567897881594
Finland,2008,-0.39349137793259
Finland,2009,0.28333812793144
Finland,2010,2.9503702716018
Finland,2011,0.92590310332502
Finland,2012,1.6088603443523
Finland,2013,-0.0391356316695
Finland,2014,6.7482737190315
Finland,2015,0.89957676644185
Finland,2016,3.5617577116258
Finland,2017,1.1177971164528
Finland,2018,-0.78721825221176
Finland,2019,5.0107485711847
Finland,2020,-0.57967964381717
Finland,2021,4.4777591189312
Finland,2022,2.0456409798891
Finland,2005,2.3178524465845
Finland,2006,3.5263498610684
Finland,2007,4.8567897881594
Finland,2008,-0.39349137793259
Finland,2009,0.28333812793144
Finland,2010,2.9503702716018
Finland,2011,0.92590310332502
Finland,2012,1.6088603443523
Finland,2013,-0.0391356316695
Finland,2014,6.7482737190315
Finland,2015,0.89957676644185
Finland,2016,3.5617577116258
Finland,2017,1.1177971164528
Finland,2018,-0.78721825221176
Finland,2019,5.0107485711847
Finland,2020,-0.57967964381717
Finland,2021,4.4777591189312
Finland,2022,2.0456409798891
Finland,2005,2.3178524465845
Finland,2006,3.5263498610684
Finland,2007,4.8567897881594
Finland,2008,-0.39349137793259
Finland,2009,0.28333812793144
Finland,2010,2.9503702716018
Finland,2011,0.92590310332502
Finland,2012,1.6088603443523
Finland,2013,-0.0391356316695
Finland,2014,6.7482737190315
Finland,2015,0.89957676644185
Finland,2016,3.5617577116258
Finland,2017,1.1177971164528
Finland,2018,-0.78721825221176
Finland,2019,5.0107485711847
Finland,2020,-0.57967964381717
Finland,2021,4.4777591189312
Finland,2022,2.0456409798891
Finland,2005,2.3178524465845
Finland,2006,3.5263498610684
Finland,2007,4.8567897881594
Finland,2008,-0.39349137793259
Finland,2009,0.28333812793144
Finland,2010,2.9503702716018
Finland,2011,0.92590310332502
Finland,2012,1.6088603443523
Finland,2013,-0.0391356316695
Finland,2014,6.7482737190315
Finland,2015,0.89957676644185
Finland,2016,3.5617577116258
Finland,2017,1.1177971164528
Finland,2018,-0.78721825221176
Finland,2019,5.0107485711847
Finland,2020,-0.57967964381717
Finland,2021,4.4777591189312
Finland,2022,2.0456409798891
France,2005,1.5115942622904
France,2006,1.0919737446852
France,2007,2.3871060488446
France,2008,1.2804339195537
France,2009,1.1379713604611
France,2010,0.5251393739858
France,2011,1.1053752327024
France,2012,0.59875303290753
France,2013,1.2185554549095
France,2014,0.09346881794901
France,2015,1.8594143579201
France,2016,0.93227228775482
France,2017,0.95486249335565
France,2018,1.4979290920744
France,2019,0.48004478514914
France,2020,0.42946101750184
France,2021,1.0440295775959
France,2022,1.3067266765057
France,2005,1.5115942622904
France,2006,1.0919737446852
France,2007,2.3871060488446
France,2008,1.2804339195537
France,2009,1.1379713604611
France,2010,0.5251393739858
France,2011,1.1053752327024
France,2012,0.59875303290753
France,2013,1.2185554549095
France,2014,0.09346881794901
France,2015,1.8594143579201
France,2016,0.93227228775482
France,2017,0.95486249335565
France,2018,1.4979290920744
France,2019,0.48004478514914
France,2020,0.42946101750184
France,2021,1.0440295775959
France,2022,1.3067266765057
France,2005,1.5115942622904
France,2006,1.0919737446852
France,2007,2.3871060488446
France,2008,1.2804339195537
France,2009,1.1379713604611
France,2010,0.5251393739858
France,2011,1.1053752327024
France,2012,0.59875303290753
France,2013,1.2185554549095
France,2014,0.09346881794901
France,2015,1.8594143579201
France,2016,0.93227228775482
France,2017,0.95486249335565
France,2018,1.4979290920744
France,2019,0.48004478514914
France,2020,0.42946101750184
France,2021,1.0440295775959
France,2022,1.3067266765057
France,2005,1.5115942622904
France,2006,1.0919737446852
France,2007,2.3871060488446
France,2008,1.2804339195537
France,2009,1.1379713604611
France,2010,0.5251393739858
France,2011,1.1053752327024
France,2012,0.59875303290753
France,2013,1.2185554549095
France,2014,0.09346881794901
France,2015,1.8594143579201
France,2016,0.93227228775482
France,2017,0.95486249335565
France,2018,1.4979290920744
France,2019,0.48004478514914
France,2020,0.42946101750184
France,2021,1.0440295775959
France,2022,1.3067266765057
France,2005,1.5115942622904
France,2006,1.0919737446852
France,2007,2.3871060488446
France,2008,1.2804339195537
France,2009,1.1379713604611
France,2010,0.5251393739858
France,2011,1.1053752327024
France,2012,0.59875303290753
France,2013,1.2185554549095
France,2014,0.09346881794901
France,2015,1.8594143579201
France,2016,0.93227228775482
France,2017,0.95486249335565
France,2018,1.4979290920744
France,2019,0.48004478514914
France,2020,0.42946101750184
France,2021,1.0440295775959
France,2022,1.3067266765057
France,2005,1.5115942622904
France,2006,1.0919737446852
France,2007,2.3871060488446
France,2008,1.2804339195537
France,2009,1.1379713604611
France,2010,0.5251393739858
France,2011,1.1053752327024
France,2012,0.59875303290753
France,2013,1.2185554549095
France,2014,0.09346881794901
France,2015,1.8594143579201
France,2016,0.93227228775482
France,2017,0.95486249335565
France,2018,1.4979290920744
France,2019,0.48004478514914
France,2020,0.42946101750184
France,2021,1.0440295775959
France,2022,1.3067266765057
United Kingdom,2005,7.1869329846772
United Kingdom,2006,5.4390114661291
United Kingdom,2007,5.7182126934537
United Kingdom,2008,3.1312452109645
United Kingdom,2009,3.714303500776
United Kingdom,2010,2.3352521612286
United Kingdom,2011,1.5825218996003
United Kingdom,2012,2.0553947374438
United Kingdom,2013,1.8545159233576
United Kingdom,2014,0.80593328788219
United Kingdom,2015,1.3352841941438
United Kingdom,2016,9.5778553376472
United Kingdom,2017,3.5923753213317
United Kingdom,2018,3.0509827362284
United Kingdom,2019,1.8868223779508
United Kingdom,2020,2.1540852194339
United Kingdom,2021,-2.2796042163089
United Kingdom,2022,0.47877784133399
United Kingdom,2005,7.1869329846772
United Kingdom,2006,5.4390114661291
United Kingdom,2007,5.7182126934537
United Kingdom,2008,3.1312452109645
United Kingdom,2009,3.714303500776
United Kingdom,2010,2.3352521612286
United Kingdom,2011,1.5825218996003
United Kingdom,2012,2.0553947374438
United Kingdom,2013,1.8545159233576
United Kingdom,2014,0.80593328788219
United Kingdom,2015,1.3352841941438
United Kingdom,2016,9.5778553376472
United Kingdom,2017,3.5923753213317
United Kingdom,2018,3.0509827362284
United Kingdom,2019,1.8868223779508
United Kingdom,2020,2.1540852194339
