Country,Year,FDI Flows - Outward (% of GDP)
China,2007,0.48318924567884
China,2008,1.2350483120893
China,2009,0.86030280277298
China,2010,0.95205795318709
China,2011,0.64120173041132
China,2012,0.76139202162766
China,2013,0.76245867671641
China,2014,1.1753910418345
China,2015,1.5765450671125
China,2016,1.9266304604342
China,2017,1.1233732081819
China,2018,1.0293455004773
China,2019,0.95875561630266
China,2020,1.0465923438369
China,2021,1.0033282363267
China,2022,0.83332894936337
China,2005,0.6006036454162
China,2006,0.86959173420887
China,2007,0.48318924567884
China,2008,1.2350483120893
China,2009,0.86030280277298
China,2010,0.95205795318709
China,2011,0.64120173041132
China,2012,0.76139202162766
China,2013,0.76245867671641
China,2014,1.1753910418345
China,2015,1.5765450671125
China,2016,1.9266304604342
China,2017,1.1233732081819
China,2018,1.0293455004773
China,2019,0.95875561630266
China,2020,1.0465923438369
China,2021,1.0033282363267
China,2022,0.83332894936337
Colombia,2005,3.2936137314226
Colombia,2006,0.7835635483859
Colombia,2007,0.62008412510819
Colombia,2008,1.2721942004056
Colombia,2009,1.5075826995075
Colombia,2010,1.9136780058883
Colombia,2011,2.5136351006087
Colombia,2012,-0.16353295042422
Colombia,2013,2.0026717999145
Colombia,2014,1.0227000817908
Colombia,2015,1.4370854018703
Colombia,2016,1.5978177427166
Colombia,2017,1.1830572832654
Colombia,2018,1.5339154193447
Colombia,2019,0.97621889390233
Colombia,2020,0.64165915463204
Colombia,2021,0.99864864464048
Colombia,2022,0.98892566032107
Colombia,2005,3.2936137314226
Colombia,2006,0.7835635483859
Colombia,2007,0.62008412510819
Colombia,2008,1.2721942004056
Colombia,2009,1.5075826995075
Colombia,2010,1.9136780058883
Colombia,2011,2.5136351006087
Colombia,2012,-0.16353295042422
Colombia,2013,2.0026717999145
Colombia,2014,1.0227000817908
Colombia,2015,1.4370854018703
Colombia,2016,1.5978177427166
Colombia,2017,1.1830572832654
Colombia,2018,1.5339154193447
Colombia,2019,0.97621889390233
Colombia,2020,0.64165915463204
Colombia,2021,0.99864864464048
Colombia,2022,0.98892566032107
Colombia,2005,3.2936137314226
Colombia,2006,0.7835635483859
Colombia,2007,0.62008412510819
Colombia,2008,1.2721942004056
Colombia,2009,1.5075826995075
Colombia,2010,1.9136780058883
Colombia,2011,2.5136351006087
Colombia,2012,-0.16353295042422
Colombia,2013,2.0026717999145
Colombia,2014,1.0227000817908
Colombia,2015,1.4370854018703
Colombia,2016,1.5978177427166
Colombia,2017,1.1830572832654
Colombia,2018,1.5339154193447
Colombia,2019,0.97621889390233
Colombia,2020,0.64165915463204
Colombia,2021,0.99864864464048
Colombia,2022,0.98892566032107
Colombia,2005,3.2936137314226
Colombia,2006,0.7835635483859
Colombia,2007,0.62008412510819
Colombia,2008,1.2721942004056
Colombia,2009,1.5075826995075
Colombia,2010,1.9136780058883
Colombia,2011,2.5136351006087
Colombia,2012,-0.16353295042422
Colombia,2013,2.0026717999145
Colombia,2014,1.0227000817908
Colombia,2015,1.4370854018703
Colombia,2016,1.5978177427166
Colombia,2017,1.1830572832654
Colombia,2018,1.5339154193447
Colombia,2019,0.97621889390233
Colombia,2020,0.64165915463204
Colombia,2021,0.99864864464048
Colombia,2022,0.98892566032107
Colombia,2005,3.2936137314226
Colombia,2006,0.7835635483859
Colombia,2007,0.62008412510819
Colombia,2008,1.2721942004056
Colombia,2009,1.5075826995075
Colombia,2010,1.9136780058883
Colombia,2011,2.5136351006087
Colombia,2012,-0.16353295042422
Colombia,2013,2.0026717999145
Colombia,2014,1.0227000817908
Colombia,2015,1.4370854018703
Colombia,2016,1.5978177427166
Colombia,2017,1.1830572832654
Colombia,2018,1.5339154193447
Colombia,2019,0.97621889390233
Colombia,2020,0.64165915463204
Colombia,2021,0.99864864464048
Colombia,2022,0.98892566032107
Colombia,2005,3.2936137314226
Colombia,2006,0.7835635483859
Colombia,2007,0.62008412510819
Colombia,2008,1.2721942004056
Colombia,2009,1.5075826995075
Colombia,2010,1.9136780058883
Colombia,2011,2.5136351006087
Colombia,2012,-0.16353295042422
Colombia,2013,2.0026717999145
Colombia,2014,1.0227000817908
Colombia,2015,1.4370854018703
Colombia,2016,1.5978177427166
Colombia,2017,1.1830572832654
Colombia,2018,1.5339154193447
Colombia,2019,0.97621889390233
Colombia,2020,0.64165915463204
Colombia,2021,0.99864864464048
Colombia,2022,0.98892566032107
Costa Rica,2005,-0.07511128439176
Costa Rica,2006,0.53024928317134
Costa Rica,2007,1.0288386134933
Costa Rica,2008,0.26113625332976
Costa Rica,2009,0.33582469829779
Costa Rica,2010,0.25050120458426
Costa Rica,2011,0.3116422183873
Costa Rica,2012,0.96408890617955
Costa Rica,2013,0.66662002599075
Costa Rica,2014,0.20936933045493
Costa Rica,2015,0.37307291107261
Costa Rica,2016,0.13070051202253
Costa Rica,2017,0.20857383961559
Costa Rica,2018,0.08553255152979
Costa Rica,2019,0.18181090307478
Costa Rica,2020,0.18018253592415
Costa Rica,2021,0.33048180066936
Costa Rica,2022,0.52354145116278
Costa Rica,2005,-0.07511128439176
Costa Rica,2006,0.53024928317134
Costa Rica,2007,1.0288386134933
Costa Rica,2008,0.26113625332976
Costa Rica,2009,0.33582469829779
Costa Rica,2010,0.25050120458426
Costa Rica,2011,0.3116422183873
Costa Rica,2012,0.96408890617955
Costa Rica,2013,0.66662002599075
Costa Rica,2014,0.20936933045493
Costa Rica,2015,0.37307291107261
Costa Rica,2016,0.13070051202253
Costa Rica,2017,0.20857383961559
Costa Rica,2018,0.08553255152979
Costa Rica,2019,0.18181090307478
Costa Rica,2020,0.18018253592415
Costa Rica,2021,0.33048180066936
Costa Rica,2022,0.52354145116278
Costa Rica,2005,-0.07511128439176
Costa Rica,2006,0.53024928317134
Costa Rica,2007,1.0288386134933
Costa Rica,2008,0.26113625332976
Costa Rica,2009,0.33582469829779
Costa Rica,2010,0.25050120458426
Costa Rica,2011,0.3116422183873
Costa Rica,2012,0.96408890617955
Costa Rica,2013,0.66662002599075
Costa Rica,2014,0.20936933045493
Costa Rica,2015,0.37307291107261
Costa Rica,2016,0.13070051202253
Costa Rica,2017,0.20857383961559
Costa Rica,2018,0.08553255152979
Costa Rica,2019,0.18181090307478
Costa Rica,2020,0.18018253592415
Costa Rica,2021,0.33048180066936
Costa Rica,2022,0.52354145116278
Costa Rica,2005,-0.07511128439176
Costa Rica,2006,0.53024928317134
Costa Rica,2007,1.0288386134933
Costa Rica,2008,0.26113625332976
Costa Rica,2009,0.33582469829779
Costa Rica,2010,0.25050120458426
Costa Rica,2011,0.3116422183873
Costa Rica,2012,0.96408890617955
Costa Rica,2013,0.66662002599075
Costa Rica,2014,0.20936933045493
Costa Rica,2015,0.37307291107261
Costa Rica,2016,0.13070051202253
Costa Rica,2017,0.20857383961559
Costa Rica,2018,0.08553255152979
Costa Rica,2019,0.18181090307478
Costa Rica,2020,0.18018253592415
Costa Rica,2021,0.33048180066936
Costa Rica,2022,0.52354145116278
Costa Rica,2005,-0.07511128439176
Costa Rica,2006,0.53024928317134
Costa Rica,2007,1.0288386134933
Costa Rica,2008,0.26113625332976
Costa Rica,2009,0.33582469829779
Costa Rica,2010,0.25050120458426
Costa Rica,2011,0.3116422183873
Costa Rica,2012,0.96408890617955
Costa Rica,2013,0.66662002599075
Costa Rica,2014,0.20936933045493
Costa Rica,2015,0.37307291107261
Costa Rica,2016,0.13070051202253
Costa Rica,2017,0.20857383961559
Costa Rica,2018,0.08553255152979
Costa Rica,2019,0.18181090307478
Costa Rica,2020,0.18018253592415
Costa Rica,2021,0.33048180066936
Costa Rica,2022,0.52354145116278
Costa Rica,2005,-0.07511128439176
Costa Rica,2006,0.53024928317134
Costa Rica,2007,1.0288386134933
Costa Rica,2008,0.26113625332976
Costa Rica,2009,0.33582469829779
Costa Rica,2010,0.25050120458426
Costa Rica,2011,0.3116422183873
Costa Rica,2012,0.96408890617955
Costa Rica,2013,0.66662002599075
Costa Rica,2014,0.20936933045493
Costa Rica,2015,0.37307291107261
Costa Rica,2016,0.13070051202253
Costa Rica,2017,0.20857383961559
Costa Rica,2018,0.08553255152979
Costa Rica,2019,0.18181090307478
Costa Rica,2020,0.18018253592415
Costa Rica,2021,0.33048180066936
Costa Rica,2022,0.52354145116278
Czechia,2005,-0.0136670648047
Czechia,2006,0.93985454616937
Czechia,2007,0.85210477393068
Czechia,2008,1.8248305768079
Czechia,2009,0.45803453667409
Czechia,2010,0.55864838388864
Czechia,2011,-0.14294764390995
Czechia,2012,0.85887540332293
Czechia,2013,1.8996257037129
Czechia,2014,0.77356948404194
Czechia,2015,1.3231846136546
Czechia,2016,1.1115921894066
Czechia,2017,3.4565640876346
Czechia,2018,3.4789499374883
Czechia,2019,1.6346819096398
Czechia,2020,1.2153306024464
Czechia,2021,2.7442107314442
Czechia,2022,0.85167063683977
Czechia,2005,-0.0136670648047
Czechia,2006,0.93985454616937
Czechia,2007,0.85210477393068
Czechia,2008,1.8248305768079
Czechia,2009,0.45803453667409
Czechia,2010,0.55864838388864
Czechia,2011,-0.14294764390995
Czechia,2012,0.85887540332293
Czechia,2013,1.8996257037129
Czechia,2014,0.77356948404194
Czechia,2015,1.3231846136546
Czechia,2016,1.1115921894066
Czechia,2017,3.4565640876346
Czechia,2018,3.4789499374883
Czechia,2019,1.6346819096398
Czechia,2020,1.2153306024464
Czechia,2021,2.7442107314442
Czechia,2022,0.85167063683977
Czechia,2005,-0.0136670648047
Czechia,2006,0.93985454616937
Czechia,2007,0.85210477393068
Czechia,2008,1.8248305768079
Czechia,2009,0.45803453667409
Czechia,2010,0.55864838388864
Czechia,2011,-0.14294764390995
Czechia,2012,0.85887540332293
Czechia,2013,1.8996257037129
Czechia,2014,0.77356948404194
Czechia,2015,1.3231846136546
Czechia,2016,1.1115921894066
Czechia,2017,3.4565640876346
Czechia,2018,3.4789499374883
Czechia,2019,1.6346819096398
Czechia,2020,1.2153306024464
Czechia,2021,2.7442107314442
Czechia,2022,0.85167063683977
Czechia,2005,-0.0136670648047
Czechia,2006,0.93985454616937
Czechia,2007,0.85210477393068
Czechia,2008,1.8248305768079
Czechia,2009,0.45803453667409
Czechia,2010,0.55864838388864
Czechia,2011,-0.14294764390995
Czechia,2012,0.85887540332293
Czechia,2013,1.8996257037129
Czechia,2014,0.77356948404194
Czechia,2015,1.3231846136546
Czechia,2016,1.1115921894066
Czechia,2017,3.4565640876346
Czechia,2018,3.4789499374883
Czechia,2019,1.6346819096398
Czechia,2020,1.2153306024464
Czechia,2021,2.7442107314442
Czechia,2022,0.85167063683977
Czechia,2005,-0.0136670648047
Czechia,2006,0.93985454616937
Czechia,2007,0.85210477393068
Czechia,2008,1.8248305768079
Czechia,2009,0.45803453667409
Czechia,2010,0.55864838388864
Czechia,2011,-0.14294764390995
Czechia,2012,0.85887540332293
Czechia,2013,1.8996257037129
Czechia,2014,0.77356948404194
Czechia,2015,1.3231846136546
Czechia,2016,1.1115921894066
Czechia,2017,3.4565640876346
Czechia,2018,3.4789499374883
Czechia,2019,1.6346819096398
Czechia,2020,1.2153306024464
Czechia,2021,2.7442107314442
Czechia,2022,0.85167063683977
Czechia,2005,-0.0136670648047
Czechia,2006,0.93985454616937
Czechia,2007,0.85210477393068
Czechia,2008,1.8248305768079
Czechia,2009,0.45803453667409
Czechia,2010,0.55864838388864
Czechia,2011,-0.14294764390995
Czechia,2012,0.85887540332293
Czechia,2013,1.8996257037129
Czechia,2014,0.77356948404194
Czechia,2015,1.3231846136546
Czechia,2016,1.1115921894066
Czechia,2017,3.4565640876346
Czechia,2018,3.4789499374883
Czechia,2019,1.6346819096398
Czechia,2020,1.2153306024464
Czechia,2021,2.7442107314442
Czechia,2022,0.85167063683977
Germany,2005,2.6168402113769
Germany,2006,3.8983932988697
Germany,2007,4.9437236457192
Germany,2008,1.9056034804311
Germany,2009,2.0094681648978
Germany,2010,3.6901540830681
Germany,2011,2.080431971216
Germany,2012,1.7631169800075
Germany,2013,1.0582206670883
Germany,2014,2.2268214769312
Germany,2015,2.6435726875022
Germany,2016,2.0380983801605
Germany,2017,2.3272253526736
Germany,2018,2.4420081453184
Germany,2019,3.8844806778999
Germany,2020,1.2992114264446
Germany,2021,3.8601665092609
Germany,2022,3.4975872185544
Germany,2005,2.6168402113769
Germany,2006,3.8983932988697
Germany,2007,4.9437236457192
Germany,2008,1.9056034804311
Germany,2009,2.0094681648978
Germany,2010,3.6901540830681
Germany,2011,2.080431971216
Germany,2012,1.7631169800075
Germany,2013,1.0582206670883
Germany,2014,2.2268214769312
Germany,2015,2.6435726875022
Germany,2016,2.0380983801605
Germany,2017,2.3272253526736
Germany,2018,2.4420081453184
Germany,2019,3.8844806778999
Germany,2020,1.2992114264446
Germany,2021,3.8601665092609
Germany,2022,3.4975872185544
Germany,2005,2.6168402113769
Germany,2006,3.8983932988697
Germany,2007,4.9437236457192
Germany,2008,1.9056034804311
Germany,2009,2.0094681648978
Germany,2010,3.6901540830681
Germany,2011,2.080431971216
Germany,2012,1.7631169800075
Germany,2013,1.0582206670883
Germany,2014,2.2268214769312
Germany,2015,2.6435726875022
Germany,2016,2.0380983801605
Germany,2017,2.3272253526736
Germany,2018,2.4420081453184
Germany,2019,3.8844806778999
Germany,2020,1.2992114264446
Germany,2021,3.8601665092609
Germany,2022,3.4975872185544
Germany,2005,2.6168402113769
Germany,2006,3.8983932988697
Germany,2007,4.9437236457192
Germany,2008,1.9056034804311
Germany,2009,2.0094681648978
Germany,2010,3.6901540830681
Germany,2011,2.080431971216
Germany,2012,1.7631169800075
Germany,2013,1.0582206670883
Germany,2014,2.2268214769312
Germany,2015,2.6435726875022
Germany,2016,2.0380983801605
Germany,2017,2.3272253526736
Germany,2018,2.4420081453184
Germany,2019,3.8844806778999
Germany,2020,1.2992114264446
Germany,2021,3.8601665092609
Germany,2022,3.4975872185544
Germany,2005,2.6168402113769
Germany,2006,3.8983932988697
Germany,2007,4.9437236457192
Germany,2008,1.9056034804311
Germany,2009,2.0094681648978
Germany,2010,3.6901540830681
Germany,2011,2.080431971216
Germany,2012,1.7631169800075
Germany,2013,1.0582206670883
Germany,2014,2.2268214769312
Germany,2015,2.6435726875022
Germany,2016,2.0380983801605
Germany,2017,2.3272253526736
Germany,2018,2.4420081453184
Germany,2019,3.8844806778999
Germany,2020,1.2992114264446
Germany,2021,3.8601665092609
Germany,2022,3.4975872185544
Germany,2005,2.6168402113769
Germany,2006,3.8983932988697
Germany,2007,4.9437236457192
Germany,2008,1.9056034804311
Germany,2009,2.0094681648978
Germany,2010,3.6901540830681
Germany,2011,2.080431971216
Germany,2012,1.7631169800075
Germany,2013,1.0582206670883
Germany,2014,2.2268214769312
Germany,2015,2.6435726875022
Germany,2016,2.0380983801605
Germany,2017,2.3272253526736
Germany,2018,2.4420081453184
Germany,2019,3.8844806778999
Germany,2020,1.2992114264446
Germany,2021,3.8601665092609
Germany,2022,3.4975872185544
Denmark,2005,4.9562673676736
Denmark,2006,5.0931735083044
Denmark,2007,4.0851103621657
Denmark,2008,4.3475412688649
Denmark,2009,1.1485932022774
Denmark,2010,0.42471360798263
Denmark,2011,3.278431609773
Denmark,2012,2.2464114602734
Denmark,2013,2.0844078804887
Denmark,2014,2.3367860540557
Denmark,2015,3.1134344981589
Denmark,2016,3.2294347793552
Denmark,2017,3.0183840279934
Denmark,2018,-0.02117255175147
Denmark,2019,4.8611147442198
Denmark,2020,2.709774199409
Denmark,2021,6.2457303307179
Denmark,2022,1.5112049356571
Denmark,2005,4.9562673676736
Denmark,2006,5.0931735083044
Denmark,2007,4.0851103621657
Denmark,2008,4.3475412688649
Denmark,2009,1.1485932022774
Denmark,2010,0.42471360798263
Denmark,2011,3.278431609773
Denmark,2012,2.2464114602734
Denmark,2013,2.0844078804887
Denmark,2014,2.3367860540557
Denmark,2015,3.1134344981589
Denmark,2016,3.2294347793552
Denmark,2017,3.0183840279934
Denmark,2018,-0.02117255175147
Denmark,2019,4.8611147442198
Denmark,2020,2.709774199409
Denmark,2021,6.2457303307179
Denmark,2022,1.5112049356571
Denmark,2005,4.9562673676736
Denmark,2006,5.0931735083044
Denmark,2007,4.0851103621657
Denmark,2008,4.3475412688649
Denmark,2009,1.1485932022774
Denmark,2010,0.42471360798263
Denmark,2011,3.278431609773
Denmark,2012,2.2464114602734
Denmark,2013,2.0844078804887
Denmark,2014,2.3367860540557
Denmark,2015,3.1134344981589
Denmark,2016,3.2294347793552
Denmark,2017,3.0183840279934
Denmark,2018,-0.02117255175147
Denmark,2019,4.8611147442198
Denmark,2020,2.709774199409
Denmark,2021,6.2457303307179
Denmark,2022,1.5112049356571
Denmark,2005,4.9562673676736
Denmark,2006,5.0931735083044
Denmark,2007,4.0851103621657
Denmark,2008,4.3475412688649
Denmark,2009,1.1485932022774
Denmark,2010,0.42471360798263
Denmark,2011,3.278431609773
Denmark,2012,2.2464114602734
Denmark,2013,2.0844078804887
Denmark,2014,2.3367860540557
Denmark,2015,3.1134344981589
Denmark,2016,3.2294347793552
Denmark,2017,3.0183840279934
Denmark,2018,-0.02117255175147
Denmark,2019,4.8611147442198
Denmark,2020,2.709774199409
Denmark,2021,6.2457303307179
Denmark,2022,1.5112049356571
Denmark,2005,4.9562673676736
Denmark,2006,5.0931735083044
Denmark,2007,4.0851103621657
Denmark,2008,4.3475412688649
Denmark,2009,1.1485932022774
Denmark,2010,0.42471360798263
Denmark,2011,3.278431609773
Denmark,2012,2.2464114602734
Denmark,2013,2.0844078804887
Denmark,2014,2.3367860540557
Denmark,2015,3.1134344981589
Denmark,2016,3.2294347793552
Denmark,2017,3.0183840279934
Denmark,2018,-0.02117255175147
Denmark,2019,4.8611147442198
Denmark,2020,2.709774199409
Denmark,2021,6.2457303307179
Denmark,2022,1.5112049356571
Denmark,2005,4.9562673676736
Denmark,2006,5.0931735083044
Denmark,2007,4.0851103621657
Denmark,2008,4.3475412688649
Denmark,2009,1.1485932022774
Denmark,2010,0.42471360798263
Denmark,2011,3.278431609773
Denmark,2012,2.2464114602734
Denmark,2013,2.0844078804887
Denmark,2014,2.3367860540557
Denmark,2015,3.1134344981589
Denmark,2016,3.2294347793552
Denmark,2017,3.0183840279934
Denmark,2018,-0.02117255175147
Denmark,2019,4.8611147442198
Denmark,2020,2.709774199409
Denmark,2021,6.2457303307179
Denmark,2022,1.5112049356571
Spain,2005,3.8120042002682
Spain,2006,8.4187843396194
Spain,2007,9.8017605026172
Spain,2008,4.6696157114835
Spain,2009,1.0951338974174
Spain,2010,2.6997084016737
Spain,2011,3.0558401476961
Spain,2012,-0.18716234286955
Spain,2013,1.0544890806465
Spain,2014,2.67839238709
Spain,2015,3.5042895978086
Spain,2016,3.5590197434081
Spain,2017,4.2586142267554
Spain,2018,2.6392802957873
Spain,2019,1.9670086164097
Spain,2020,2.5303097037299
Spain,2021,0.90663317125831
Spain,2022,3.0124353408302
Spain,2005,3.8120042002682
Spain,2006,8.4187843396194
Spain,2007,9.8017605026172
Spain,2008,4.6696157114835
Spain,2009,1.0951338974174
Spain,2010,2.6997084016737
Spain,2011,3.0558401476961
Spain,2012,-0.18716234286955
Spain,2013,1.0544890806465
Spain,2014,2.67839238709
Spain,2015,3.5042895978086
Spain,2016,3.5590197434081
Spain,2017,4.2586142267554
Spain,2018,2.6392802957873
Spain,2019,1.9670086164097
Spain,2020,2.5303097037299
Spain,2021,0.90663317125831
Spain,2022,3.0124353408302
Spain,2005,3.8120042002682
Spain,2006,8.4187843396194
Spain,2007,9.8017605026172
Spain,2008,4.6696157114835
Spain,2009,1.0951338974174
Spain,2010,2.6997084016737
Spain,2011,3.0558401476961
Spain,2012,-0.18716234286955
Spain,2013,1.0544890806465
Spain,2014,2.67839238709
Spain,2015,3.5042895978086
Spain,2016,3.5590197434081
Spain,2017,4.2586142267554
Spain,2018,2.6392802957873
Spain,2019,1.9670086164097
Spain,2020,2.5303097037299
Spain,2021,0.90663317125831
Spain,2022,3.0124353408302
Spain,2005,3.8120042002682
Spain,2006,8.4187843396194
Spain,2007,9.8017605026172
Spain,2008,4.6696157114835
Spain,2009,1.0951338974174
Spain,2010,2.6997084016737
Spain,2011,3.0558401476961
Spain,2012,-0.18716234286955
Spain,2013,1.0544890806465
Spain,2014,2.67839238709
Spain,2015,3.5042895978086
Spain,2016,3.5590197434081
Spain,2017,4.2586142267554
Spain,2018,2.6392802957873
Spain,2019,1.9670086164097
Spain,2020,2.5303097037299
Spain,2021,0.90663317125831
Spain,2022,3.0124353408302
Spain,2005,3.8120042002682
Spain,2006,8.4187843396194
Spain,2007,9.8017605026172
Spain,2008,4.6696157114835
Spain,2009,1.0951338974174
Spain,2010,2.6997084016737
Spain,2011,3.0558401476961
Spain,2012,-0.18716234286955
Spain,2013,1.0544890806465
Spain,2014,2.67839238709
Spain,2015,3.5042895978086
Spain,2016,3.5590197434081
Spain,2017,4.2586142267554
Spain,2018,2.6392802957873
Spain,2019,1.9670086164097
Spain,2020,2.5303097037299
Spain,2021,0.90663317125831
Spain,2022,3.0124353408302
Spain,2005,3.8120042002682
Spain,2006,8.4187843396194
Spain,2007,9.8017605026172
Spain,2008,4.6696157114835
Spain,2009,1.0951338974174
Spain,2010,2.6997084016737
Spain,2011,3.0558401476961
Spain,2012,-0.18716234286955
Spain,2013,1.0544890806465
Spain,2014,2.67839238709
Spain,2015,3.5042895978086
Spain,2016,3.5590197434081
Spain,2017,4.2586142267554
Spain,2018,2.6392802957873
Spain,2019,1.9670086164097
Spain,2020,2.5303097037299
Spain,2021,0.90663317125831
Spain,2022,3.0124353408302
Estonia,2005,4.69677950913
Estonia,2006,5.9733397965
Estonia,2007,7.5050740181587
Estonia,2008,4.6871153089606
Estonia,2009,7.0008438463203
Estonia,2010,0.85604371359399
Estonia,2011,-6.2694447170625
Estonia,2012,4.5785183817939
Estonia,2013,2.0540777064088
Estonia,2014,0.15767066329808
Estonia,2015,0.79533123194344
Estonia,2016,2.0207420292472
Estonia,2017,3.2975090139999
Estonia,2018,0.14584380433547
Estonia,2019,6.3404529205576
Estonia,2020,0.80153588811431
Estonia,2021,-1.7089098940059
Estonia,2022,2.1996022201539
Estonia,2005,4.69677950913
Estonia,2006,5.9733397965
Estonia,2007,7.5050740181587
Estonia,2008,4.6871153089606
Estonia,2009,7.0008438463203
Estonia,2010,0.85604371359399
Estonia,2011,-6.2694447170625
Estonia,2012,4.5785183817939
Estonia,2013,2.0540777064088
Estonia,2014,0.15767066329808
Estonia,2015,0.79533123194344
Estonia,2016,2.0207420292472
Estonia,2017,3.2975090139999
Estonia,2018,0.14584380433547
Estonia,2019,6.3404529205576
Estonia,2020,0.80153588811431
Estonia,2021,-1.7089098940059
Estonia,2022,2.1996022201539
Estonia,2005,4.69677950913
Estonia,2006,5.9733397965
Estonia,2007,7.5050740181587
Estonia,2008,4.6871153089606
Estonia,2009,7.0008438463203
Estonia,2010,0.85604371359399
Estonia,2011,-6.2694447170625
Estonia,2012,4.5785183817939
Estonia,2013,2.0540777064088
Estonia,2014,0.15767066329808
Estonia,2015,0.79533123194344
Estonia,2016,2.0207420292472
Estonia,2017,3.2975090139999
Estonia,2018,0.14584380433547
Estonia,2019,6.3404529205576
Estonia,2020,0.80153588811431
Estonia,2021,-1.7089098940059
Estonia,2022,2.1996022201539
Estonia,2005,4.69677950913
Estonia,2006,5.9733397965
Estonia,2007,7.5050740181587
Estonia,2008,4.6871153089606
Estonia,2009,7.0008438463203
Estonia,2010,0.85604371359399
Estonia,2011,-6.2694447170625
Estonia,2012,4.5785183817939
Estonia,2013,2.0540777064088
Estonia,2014,0.15767066329808
Estonia,2015,0.79533123194344
Estonia,2016,2.0207420292472
Estonia,2017,3.2975090139999
Estonia,2018,0.14584380433547
Estonia,2019,6.3404529205576
Estonia,2020,0.80153588811431
Estonia,2021,-1.7089098940059
Estonia,2022,2.1996022201539
Estonia,2005,4.69677950913
Estonia,2006,5.9733397965
Estonia,2007,7.5050740181587
Estonia,2008,4.6871153089606
Estonia,2009,7.0008438463203
Estonia,2010,0.85604371359399
Estonia,2011,-6.2694447170625
Estonia,2012,4.5785183817939
Estonia,2013,2.0540777064088
Estonia,2014,0.15767066329808
Estonia,2015,0.79533123194344
Estonia,2016,2.0207420292472
Estonia,2017,3.2975090139999
Estonia,2018,0.14584380433547
Estonia,2019,6.3404529205576
Estonia,2020,0.80153588811431
Estonia,2021,-1.7089098940059
Estonia,2022,2.1996022201539
Estonia,2005,4.69677950913
Estonia,2006,5.9733397965
Estonia,2007,7.5050740181587
Estonia,2008,4.6871153089606
Estonia,2009,7.0008438463203
Estonia,2010,0.85604371359399
Estonia,2011,-6.2694447170625
Estonia,2012,4.5785183817939
Estonia,2013,2.0540777064088
Estonia,2014,0.15767066329808
Estonia,2015,0.79533123194344
Estonia,2016,2.0207420292472
Estonia,2017,3.2975090139999
Estonia,2018,0.14584380433547
Estonia,2019,6.3404529205576
Estonia,2020,0.80153588811431
Estonia,2021,-1.7089098940059
Estonia,2022,2.1996022201539
Finland,2005,2.0285000212977
Finland,2006,2.2109791553903
Finland,2007,2.8897258502109
Finland,2008,3.264596867633
Finland,2009,2.208064443783
Finland,2010,4.0851689163847
Finland,2011,1.8200003748565
Finland,2012,2.9216266878108
Finland,2013,-0.85022159801984
Finland,2014,0.63427980449264
Finland,2015,-6.8560803398218
Finland,2016,10.072586508532
Finland,2017,-0.22488226011476
Finland,2018,4.1522659306437
Finland,2019,1.8114404311339
Finland,2020,2.149383379244
Finland,2021,3.0846607937747
Finland,2022,4.686053096944
Finland,2005,2.0285000212977
Finland,2006,2.2109791553903
Finland,2007,2.8897258502109
Finland,2008,3.264596867633
Finland,2009,2.208064443783
Finland,2010,4.0851689163847
Finland,2011,1.8200003748565
Finland,2012,2.9216266878108
Finland,2013,-0.85022159801984
Finland,2014,0.63427980449264
Finland,2015,-6.8560803398218
Finland,2016,10.072586508532
Finland,2017,-0.22488226011476
Finland,2018,4.1522659306437
Finland,2019,1.8114404311339
Finland,2020,2.149383379244
Finland,2021,3.0846607937747
Finland,2022,4.686053096944
Finland,2005,2.0285000212977
Finland,2006,2.2109791553903
Finland,2007,2.8897258502109
Finland,2008,3.264596867633
Finland,2009,2.208064443783
Finland,2010,4.0851689163847
Finland,2011,1.8200003748565
Finland,2012,2.9216266878108
Finland,2013,-0.85022159801984
Finland,2014,0.63427980449264
Finland,2015,-6.8560803398218
Finland,2016,10.072586508532
Finland,2017,-0.22488226011476
Finland,2018,4.1522659306437
Finland,2019,1.8114404311339
Finland,2020,2.149383379244
Finland,2021,3.0846607937747
Finland,2022,4.686053096944
Finland,2005,2.0285000212977
Finland,2006,2.2109791553903
Finland,2007,2.8897258502109
Finland,2008,3.264596867633
Finland,2009,2.208064443783
Finland,2010,4.0851689163847
Finland,2011,1.8200003748565
Finland,2012,2.9216266878108
Finland,2013,-0.85022159801984
Finland,2014,0.63427980449264
Finland,2015,-6.8560803398218
Finland,2016,10.072586508532
Finland,2017,-0.22488226011476
Finland,2018,4.1522659306437
Finland,2019,1.8114404311339
Finland,2020,2.149383379244
Finland,2021,3.0846607937747
Finland,2022,4.686053096944
Finland,2005,2.0285000212977
Finland,2006,2.2109791553903
Finland,2007,2.8897258502109
Finland,2008,3.264596867633
Finland,2009,2.208064443783
Finland,2010,4.0851689163847
Finland,2011,1.8200003748565
Finland,2012,2.9216266878108
Finland,2013,-0.85022159801984
Finland,2014,0.63427980449264
Finland,2015,-6.8560803398218
Finland,2016,10.072586508532
Finland,2017,-0.22488226011476
Finland,2018,4.1522659306437
Finland,2019,1.8114404311339
Finland,2020,2.149383379244
Finland,2021,3.0846607937747
Finland,2022,4.686053096944
Finland,2005,2.0285000212977
Finland,2006,2.2109791553903
Finland,2007,2.8897258502109
Finland,2008,3.264596867633
Finland,2009,2.208064443783
