Country,Year,FDI Stocks - Inward (% of GDP)
France,2013,27.077384515106
France,2014,24.511040858695
France,2015,28.181273494766
France,2016,28.099118322962
France,2017,31.571484544408
France,2018,29.010115157077
France,2019,30.459117407932
France,2020,36.110988993458
France,2021,31.941427616904
France,2022,32.224105271087
United Kingdom,2005,30.968368177755
United Kingdom,2006,38.201606278556
United Kingdom,2007,36.364883576079
United Kingdom,2008,31.078221717774
United Kingdom,2009,42.453895918721
United Kingdom,2010,42.873262651323
United Kingdom,2011,43.409962382667
United Kingdom,2012,53.227789300957
United Kingdom,2013,54.288481839524
United Kingdom,2014,51.594729780007
United Kingdom,2015,52.154213158
United Kingdom,2016,54.102306927703
United Kingdom,2017,70.114000805049
United Kingdom,2018,69.370636867123
United Kingdom,2019,75.349789417004
United Kingdom,2020,95.224709483159
United Kingdom,2021,86.146063892259
United Kingdom,2022,88.548051397001
United Kingdom,2005,30.968368177755
United Kingdom,2006,38.201606278556
United Kingdom,2007,36.364883576079
United Kingdom,2008,31.078221717774
United Kingdom,2009,42.453895918721
United Kingdom,2010,42.873262651323
United Kingdom,2011,43.409962382667
United Kingdom,2012,53.227789300957
United Kingdom,2013,54.288481839524
United Kingdom,2014,51.594729780007
United Kingdom,2015,52.154213158
United Kingdom,2016,54.102306927703
United Kingdom,2017,70.114000805049
United Kingdom,2018,69.370636867123
United Kingdom,2019,75.349789417004
United Kingdom,2020,95.224709483159
United Kingdom,2021,86.146063892259
United Kingdom,2022,88.548051397001
United Kingdom,2005,30.968368177755
United Kingdom,2006,38.201606278556
United Kingdom,2007,36.364883576079
United Kingdom,2008,31.078221717774
United Kingdom,2009,42.453895918721
United Kingdom,2010,42.873262651323
United Kingdom,2011,43.409962382667
United Kingdom,2012,53.227789300957
United Kingdom,2013,54.288481839524
United Kingdom,2014,51.594729780007
United Kingdom,2015,52.154213158
United Kingdom,2016,54.102306927703
United Kingdom,2017,70.114000805049
United Kingdom,2018,69.370636867123
United Kingdom,2019,75.349789417004
United Kingdom,2020,95.224709483159
United Kingdom,2021,86.146063892259
United Kingdom,2022,88.548051397001
United Kingdom,2005,30.968368177755
United Kingdom,2006,38.201606278556
United Kingdom,2007,36.364883576079
United Kingdom,2008,31.078221717774
United Kingdom,2009,42.453895918721
United Kingdom,2010,42.873262651323
United Kingdom,2011,43.409962382667
United Kingdom,2012,53.227789300957
United Kingdom,2013,54.288481839524
United Kingdom,2014,51.594729780007
United Kingdom,2015,52.154213158
United Kingdom,2016,54.102306927703
United Kingdom,2017,70.114000805049
United Kingdom,2018,69.370636867123
United Kingdom,2019,75.349789417004
United Kingdom,2020,95.224709483159
United Kingdom,2021,86.146063892259
United Kingdom,2022,88.548051397001
United Kingdom,2005,30.968368177755
United Kingdom,2006,38.201606278556
United Kingdom,2007,36.364883576079
United Kingdom,2008,31.078221717774
United Kingdom,2009,42.453895918721
United Kingdom,2010,42.873262651323
United Kingdom,2011,43.409962382667
United Kingdom,2012,53.227789300957
United Kingdom,2013,54.288481839524
United Kingdom,2014,51.594729780007
United Kingdom,2015,52.154213158
United Kingdom,2016,54.102306927703
United Kingdom,2017,70.114000805049
United Kingdom,2018,69.370636867123
United Kingdom,2019,75.349789417004
United Kingdom,2020,95.224709483159
United Kingdom,2021,86.146063892259
United Kingdom,2022,88.548051397001
United Kingdom,2005,30.968368177755
United Kingdom,2006,38.201606278556
United Kingdom,2007,36.364883576079
United Kingdom,2008,31.078221717774
United Kingdom,2009,42.453895918721
United Kingdom,2010,42.873262651323
United Kingdom,2011,43.409962382667
United Kingdom,2012,53.227789300957
United Kingdom,2013,54.288481839524
United Kingdom,2014,51.594729780007
United Kingdom,2015,52.154213158
United Kingdom,2016,54.102306927703
United Kingdom,2017,70.114000805049
United Kingdom,2018,69.370636867123
United Kingdom,2019,75.349789417004
United Kingdom,2020,95.224709483159
United Kingdom,2021,86.146063892259
United Kingdom,2022,88.548051397001
Greece,2005,11.775429155073
Greece,2006,15.093594054417
Greece,2007,16.688772489855
Greece,2008,10.710917039957
Greece,2009,12.707359418395
Greece,2010,11.788098441168
Greece,2011,10.26802610811
Greece,2012,10.231212907499
Greece,2013,10.820173462312
Greece,2014,10.433761426978
Greece,2015,13.772637030852
Greece,2016,12.744037082549
Greece,2017,16.715045301457
Greece,2018,16.8530049338
Greece,2019,21.997384943444
Greece,2020,20.686816894246
Greece,2021,20.233424352109
Greece,2022,23.085110969785
Greece,2005,11.775429155073
Greece,2006,15.093594054417
Greece,2007,16.688772489855
Greece,2008,10.710917039957
Greece,2009,12.707359418395
Greece,2010,11.788098441168
Greece,2011,10.26802610811
Greece,2012,10.231212907499
Greece,2013,10.820173462312
Greece,2014,10.433761426978
Greece,2015,13.772637030852
Greece,2016,12.744037082549
Greece,2017,16.715045301457
Greece,2018,16.8530049338
Greece,2019,21.997384943444
Greece,2020,20.686816894246
Greece,2021,20.233424352109
Greece,2022,23.085110969785
Greece,2005,11.775429155073
Greece,2006,15.093594054417
Greece,2007,16.688772489855
Greece,2008,10.710917039957
Greece,2009,12.707359418395
Greece,2010,11.788098441168
Greece,2011,10.26802610811
Greece,2012,10.231212907499
Greece,2013,10.820173462312
Greece,2014,10.433761426978
Greece,2015,13.772637030852
Greece,2016,12.744037082549
Greece,2017,16.715045301457
Greece,2018,16.8530049338
Greece,2019,21.997384943444
Greece,2020,20.686816894246
Greece,2021,20.233424352109
Greece,2022,23.085110969785
Greece,2005,11.775429155073
Greece,2006,15.093594054417
Greece,2007,16.688772489855
Greece,2008,10.710917039957
Greece,2009,12.707359418395
Greece,2010,11.788098441168
Greece,2011,10.26802610811
Greece,2012,10.231212907499
Greece,2013,10.820173462312
Greece,2014,10.433761426978
Greece,2015,13.772637030852
Greece,2016,12.744037082549
Greece,2017,16.715045301457
Greece,2018,16.8530049338
Greece,2019,21.997384943444
Greece,2020,20.686816894246
Greece,2021,20.233424352109
Greece,2022,23.085110969785
Greece,2005,11.775429155073
Greece,2006,15.093594054417
Greece,2007,16.688772489855
Greece,2008,10.710917039957
Greece,2009,12.707359418395
Greece,2010,11.788098441168
Greece,2011,10.26802610811
Greece,2012,10.231212907499
Greece,2013,10.820173462312
Greece,2014,10.433761426978
Greece,2015,13.772637030852
Greece,2016,12.744037082549
Greece,2017,16.715045301457
Greece,2018,16.8530049338
Greece,2019,21.997384943444
Greece,2020,20.686816894246
Greece,2021,20.233424352109
Greece,2022,23.085110969785
Greece,2005,11.775429155073
Greece,2006,15.093594054417
Greece,2007,16.688772489855
Greece,2008,10.710917039957
Greece,2009,12.707359418395
Greece,2010,11.788098441168
Greece,2011,10.26802610811
Greece,2012,10.231212907499
Greece,2013,10.820173462312
Greece,2014,10.433761426978
Greece,2015,13.772637030852
Greece,2016,12.744037082549
Greece,2017,16.715045301457
Greece,2018,16.8530049338
Greece,2019,21.997384943444
Greece,2020,20.686816894246
Greece,2021,20.233424352109
Greece,2022,23.085110969785
Hungary,2005,53.979016767242
Hungary,2006,69.28532029636
Hungary,2007,68.096799651699
Hungary,2008,55.635197105981
Hungary,2009,75.455085501297
Hungary,2010,68.863206168556
Hungary,2011,60.316696155115
Hungary,2012,81.047411158047
Hungary,2013,80.444097111457
Hungary,2014,71.196287559585
Hungary,2015,68.906894947475
Hungary,2016,64.303812756134
Hungary,2017,64.673766724643
Hungary,2018,57.339281697255
Hungary,2019,57.237977024652
Hungary,2020,64.699643973965
Hungary,2021,57.536408975868
Hungary,2022,59.206459612196
Hungary,2005,53.979016767242
Hungary,2006,69.28532029636
Hungary,2007,68.096799651699
Hungary,2008,55.635197105981
Hungary,2009,75.455085501297
Hungary,2010,68.863206168556
Hungary,2011,60.316696155115
Hungary,2012,81.047411158047
Hungary,2013,80.444097111457
Hungary,2014,71.196287559585
Hungary,2015,68.906894947475
Hungary,2016,64.303812756134
Hungary,2017,64.673766724643
Hungary,2018,57.339281697255
Hungary,2019,57.237977024652
Hungary,2020,64.699643973965
Hungary,2021,57.536408975868
Hungary,2022,59.206459612196
Hungary,2005,53.979016767242
Hungary,2006,69.28532029636
Hungary,2007,68.096799651699
Hungary,2008,55.635197105981
Hungary,2009,75.455085501297
Hungary,2010,68.863206168556
Hungary,2011,60.316696155115
Hungary,2012,81.047411158047
Hungary,2013,80.444097111457
Hungary,2014,71.196287559585
Hungary,2015,68.906894947475
Hungary,2016,64.303812756134
Hungary,2017,64.673766724643
Hungary,2018,57.339281697255
Hungary,2019,57.237977024652
Hungary,2020,64.699643973965
Hungary,2021,57.536408975868
Hungary,2022,59.206459612196
Hungary,2005,53.979016767242
Hungary,2006,69.28532029636
Hungary,2007,68.096799651699
Hungary,2008,55.635197105981
Hungary,2009,75.455085501297
Hungary,2010,68.863206168556
Hungary,2011,60.316696155115
Hungary,2012,81.047411158047
Hungary,2013,80.444097111457
Hungary,2014,71.196287559585
Hungary,2015,68.906894947475
Hungary,2016,64.303812756134
Hungary,2017,64.673766724643
Hungary,2018,57.339281697255
Hungary,2019,57.237977024652
Hungary,2020,64.699643973965
Hungary,2021,57.536408975868
Hungary,2022,59.206459612196
Hungary,2005,53.979016767242
Hungary,2006,69.28532029636
Hungary,2007,68.096799651699
Hungary,2008,55.635197105981
Hungary,2009,75.455085501297
Hungary,2010,68.863206168556
Hungary,2011,60.316696155115
Hungary,2012,81.047411158047
Hungary,2013,80.444097111457
Hungary,2014,71.196287559585
Hungary,2015,68.906894947475
Hungary,2016,64.303812756134
Hungary,2017,64.673766724643
Hungary,2018,57.339281697255
Hungary,2019,57.237977024652
Hungary,2020,64.699643973965
Hungary,2021,57.536408975868
Hungary,2022,59.206459612196
Hungary,2005,53.979016767242
Hungary,2006,69.28532029636
Hungary,2007,68.096799651699
Hungary,2008,55.635197105981
Hungary,2009,75.455085501297
Hungary,2010,68.863206168556
Hungary,2011,60.316696155115
Hungary,2012,81.047411158047
Hungary,2013,80.444097111457
Hungary,2014,71.196287559585
Hungary,2015,68.906894947475
Hungary,2016,64.303812756134
Hungary,2017,64.673766724643
Hungary,2018,57.339281697255
Hungary,2019,57.237977024652
Hungary,2020,64.699643973965
Hungary,2021,57.536408975868
Hungary,2022,59.206459612196
Indonesia,2010,21.286756010045
Indonesia,2011,20.695422719554
Indonesia,2012,23.057136964618
Indonesia,2013,25.292384058679
Indonesia,2014,24.414369855552
Indonesia,2015,25.835923202791
Indonesia,2016,26.812477692881
Indonesia,2017,22.79321264959
Indonesia,2018,21.656545343512
Indonesia,2019,21.030115363249
Indonesia,2020,22.714971878698
Indonesia,2021,21.887582484868
Indonesia,2022,19.996812979029
Indonesia,2010,21.286756010045
Indonesia,2011,20.695422719554
Indonesia,2012,23.057136964618
Indonesia,2013,25.292384058679
Indonesia,2014,24.414369855552
Indonesia,2015,25.835923202791
Indonesia,2016,26.812477692881
Indonesia,2017,22.79321264959
Indonesia,2018,21.656545343512
Indonesia,2019,21.030115363249
Indonesia,2020,22.714971878698
Indonesia,2021,21.887582484868
Indonesia,2022,19.996812979029
Indonesia,2010,21.286756010045
Indonesia,2011,20.695422719554
Indonesia,2012,23.057136964618
Indonesia,2013,25.292384058679
Indonesia,2014,24.414369855552
Indonesia,2015,25.835923202791
Indonesia,2016,26.812477692881
Indonesia,2017,22.79321264959
Indonesia,2018,21.656545343512
Indonesia,2019,21.030115363249
Indonesia,2020,22.714971878698
Indonesia,2021,21.887582484868
Indonesia,2022,19.996812979029
Indonesia,2010,21.286756010045
Indonesia,2011,20.695422719554
Indonesia,2012,23.057136964618
Indonesia,2013,25.292384058679
Indonesia,2014,24.414369855552
Indonesia,2015,25.835923202791
Indonesia,2016,26.812477692881
Indonesia,2017,22.79321264959
Indonesia,2018,21.656545343512
Indonesia,2019,21.030115363249
Indonesia,2020,22.714971878698
Indonesia,2021,21.887582484868
Indonesia,2022,19.996812979029
India,2005,6.2326144970711
India,2006,7.6464170530025
India,2007,9.0456950459418
India,2008,9.9782618449157
India,2009,13.211440797577
India,2010,12.455577045567
India,2011,11.024692320924
India,2012,12.090399624435
India,2013,11.81755263298
India,2014,13.012524160654
India,2015,13.164816016109
India,2016,13.896861009452
India,2017,14.376506146905
India,2018,13.973841474778
India,2019,14.977243630939
India,2020,17.967470432737
India,2021,16.18589188791
India,2022,14.725056161538
India,2005,6.2326144970711
India,2006,7.6464170530025
India,2007,9.0456950459418
India,2008,9.9782618449157
India,2009,13.211440797577
India,2010,12.455577045567
India,2011,11.024692320924
India,2012,12.090399624435
India,2013,11.81755263298
India,2014,13.012524160654
India,2015,13.164816016109
India,2016,13.896861009452
India,2017,14.376506146905
India,2018,13.973841474778
India,2019,14.977243630939
India,2020,17.967470432737
India,2021,16.18589188791
India,2022,14.725056161538
India,2005,6.2326144970711
India,2006,7.6464170530025
India,2007,9.0456950459418
India,2008,9.9782618449157
India,2009,13.211440797577
India,2010,12.455577045567
India,2011,11.024692320924
India,2012,12.090399624435
India,2013,11.81755263298
India,2014,13.012524160654
India,2015,13.164816016109
India,2016,13.896861009452
India,2017,14.376506146905
India,2018,13.973841474778
India,2019,14.977243630939
India,2020,17.967470432737
India,2021,16.18589188791
India,2022,14.725056161538
India,2005,6.2326144970711
India,2006,7.6464170530025
India,2007,9.0456950459418
India,2008,9.9782618449157
India,2009,13.211440797577
India,2010,12.455577045567
India,2011,11.024692320924
India,2012,12.090399624435
India,2013,11.81755263298
India,2014,13.012524160654
India,2015,13.164816016109
India,2016,13.896861009452
India,2017,14.376506146905
India,2018,13.973841474778
India,2019,14.977243630939
India,2020,17.967470432737
India,2021,16.18589188791
India,2022,14.725056161538
India,2005,6.2326144970711
India,2006,7.6464170530025
India,2007,9.0456950459418
India,2008,9.9782618449157
India,2009,13.211440797577
India,2010,12.455577045567
India,2011,11.024692320924
India,2012,12.090399624435
India,2013,11.81755263298
India,2014,13.012524160654
India,2015,13.164816016109
India,2016,13.896861009452
India,2017,14.376506146905
India,2018,13.973841474778
India,2019,14.977243630939
India,2020,17.967470432737
India,2021,16.18589188791
India,2022,14.725056161538
India,2005,6.2326144970711
India,2006,7.6464170530025
India,2007,9.0456950459418
India,2008,9.9782618449157
India,2009,13.211440797577
India,2010,12.455577045567
India,2011,11.024692320924
India,2012,12.090399624435
India,2013,11.81755263298
India,2014,13.012524160654
India,2015,13.164816016109
India,2016,13.896861009452
India,2017,14.376506146905
India,2018,13.973841474778
India,2019,14.977243630939
India,2020,17.967470432737
India,2021,16.18589188791
India,2022,14.725056161538
Ireland,2005,77.179133128221
Ireland,2006,67.400767046799
Ireland,2007,75.416073463427
Ireland,2008,68.362217153269
Ireland,2009,105.78547681896
Ireland,2010,128.68606822277
Ireland,2011,121.45251821177
Ireland,2012,170.20536475806
Ireland,2013,174.18095520412
Ireland,2014,165.51914563347
Ireland,2015,304.45780293851
Ireland,2016,281.56756375016
Ireland,2017,313.72490407547
Ireland,2018,276.90418226256
Ireland,2019,312.55353525522
Ireland,2020,322.61190610653
Ireland,2021,268.49464670172
Ireland,2022,264.22459567575
Ireland,2005,77.179133128221
Ireland,2006,67.400767046799
Ireland,2007,75.416073463427
Ireland,2008,68.362217153269
Ireland,2009,105.78547681896
Ireland,2010,128.68606822277
Ireland,2011,121.45251821177
Ireland,2012,170.20536475806
Ireland,2013,174.18095520412
Ireland,2014,165.51914563347
Ireland,2015,304.45780293851
Ireland,2016,281.56756375016
Ireland,2017,313.72490407547
Ireland,2018,276.90418226256
Ireland,2019,312.55353525522
Ireland,2020,322.61190610653
Ireland,2021,268.49464670172
Ireland,2022,264.22459567575
Ireland,2005,77.179133128221
Ireland,2006,67.400767046799
Ireland,2007,75.416073463427
Ireland,2008,68.362217153269
Ireland,2009,105.78547681896
Ireland,2010,128.68606822277
Ireland,2011,121.45251821177
Ireland,2012,170.20536475806
Ireland,2013,174.18095520412
Ireland,2014,165.51914563347
Ireland,2015,304.45780293851
Ireland,2016,281.56756375016
Ireland,2017,313.72490407547
Ireland,2018,276.90418226256
Ireland,2019,312.55353525522
Ireland,2020,322.61190610653
Ireland,2021,268.49464670172
Ireland,2022,264.22459567575
Ireland,2005,77.179133128221
Ireland,2006,67.400767046799
Ireland,2007,75.416073463427
Ireland,2008,68.362217153269
Ireland,2009,105.78547681896
Ireland,2010,128.68606822277
Ireland,2011,121.45251821177
Ireland,2012,170.20536475806
Ireland,2013,174.18095520412
Ireland,2014,165.51914563347
Ireland,2015,304.45780293851
Ireland,2016,281.56756375016
Ireland,2017,313.72490407547
Ireland,2018,276.90418226256
Ireland,2019,312.55353525522
Ireland,2020,322.61190610653
Ireland,2021,268.49464670172
Ireland,2022,264.22459567575
Ireland,2005,77.179133128221
Ireland,2006,67.400767046799
Ireland,2007,75.416073463427
Ireland,2008,68.362217153269
Ireland,2009,105.78547681896
Ireland,2010,128.68606822277
Ireland,2011,121.45251821177
Ireland,2012,170.20536475806
Ireland,2013,174.18095520412
Ireland,2014,165.51914563347
Ireland,2015,304.45780293851
Ireland,2016,281.56756375016
Ireland,2017,313.72490407547
Ireland,2018,276.90418226256
Ireland,2019,312.55353525522
Ireland,2020,322.61190610653
Ireland,2021,268.49464670172
Ireland,2022,264.22459567575
Ireland,2005,77.179133128221
Ireland,2006,67.400767046799
Ireland,2007,75.416073463427
Ireland,2008,68.362217153269
Ireland,2009,105.78547681896
Ireland,2010,128.68606822277
Ireland,2011,121.45251821177
Ireland,2012,170.20536475806
Ireland,2013,174.18095520412
Ireland,2014,165.51914563347
Ireland,2015,304.45780293851
Ireland,2016,281.56756375016
Ireland,2017,313.72490407547
Ireland,2018,276.90418226256
Ireland,2019,312.55353525522
Ireland,2020,322.61190610653
Ireland,2021,268.49464670172
Ireland,2022,264.22459567575
Iceland,2005,27.821317153424
Iceland,2006,44.042833063931
Iceland,2007,75.977794189992
Iceland,2008,50.983574294688
Iceland,2009,65.548318433376
Iceland,2010,85.694834506879
Iceland,2011,83.143625336095
Iceland,2012,70.279980427414
Iceland,2013,45.686583111787
Iceland,2014,44.151498894689
Iceland,2015,44.818925382741
Iceland,2016,47.327946177214
Iceland,2017,40.964954298185
Iceland,2018,33.322132893029
Iceland,2019,34.120596607571
Iceland,2020,35.389002459346
Iceland,2021,32.772483059908
Iceland,2022,31.828664321739
Iceland,2005,27.821317153424
Iceland,2006,44.042833063931
Iceland,2007,75.977794189992
Iceland,2008,50.983574294688
Iceland,2009,65.548318433376
Iceland,2010,85.694834506879
Iceland,2011,83.143625336095
Iceland,2012,70.279980427414
Iceland,2013,45.686583111787
Iceland,2014,44.151498894689
Iceland,2015,44.818925382741
Iceland,2016,47.327946177214
Iceland,2017,40.964954298185
Iceland,2018,33.322132893029
Iceland,2019,34.120596607571
Iceland,2020,35.389002459346
Iceland,2021,32.772483059908
Iceland,2022,31.828664321739
Iceland,2005,27.821317153424
Iceland,2006,44.042833063931
Iceland,2007,75.977794189992
Iceland,2008,50.983574294688
Iceland,2009,65.548318433376
Iceland,2010,85.694834506879
Iceland,2011,83.143625336095
Iceland,2012,70.279980427414
Iceland,2013,45.686583111787
Iceland,2014,44.151498894689
Iceland,2015,44.818925382741
Iceland,2016,47.327946177214
Iceland,2017,40.964954298185
Iceland,2018,33.322132893029
Iceland,2019,34.120596607571
Iceland,2020,35.389002459346
Iceland,2021,32.772483059908
Iceland,2022,31.828664321739
Iceland,2005,27.821317153424
Iceland,2006,44.042833063931
Iceland,2007,75.977794189992
Iceland,2008,50.983574294688
Iceland,2009,65.548318433376
Iceland,2010,85.694834506879
Iceland,2011,83.143625336095
Iceland,2012,70.279980427414
Iceland,2013,45.686583111787
Iceland,2014,44.151498894689
Iceland,2015,44.818925382741
Iceland,2016,47.327946177214
Iceland,2017,40.964954298185
Iceland,2018,33.322132893029
Iceland,2019,34.120596607571
Iceland,2020,35.389002459346
Iceland,2021,32.772483059908
Iceland,2022,31.828664321739
Iceland,2005,27.821317153424
Iceland,2006,44.042833063931
Iceland,2007,75.977794189992
Iceland,2008,50.983574294688
Iceland,2009,65.548318433376
Iceland,2010,85.694834506879
Iceland,2011,83.143625336095
Iceland,2012,70.279980427414
Iceland,2013,45.686583111787
Iceland,2014,44.151498894689
Iceland,2015,44.818925382741
Iceland,2016,47.327946177214
Iceland,2017,40.964954298185
Iceland,2018,33.322132893029
Iceland,2019,34.120596607571
Iceland,2020,35.389002459346
Iceland,2021,32.772483059908
Iceland,2022,31.828664321739
Iceland,2005,27.821317153424
Iceland,2006,44.042833063931
Iceland,2007,75.977794189992
Iceland,2008,50.983574294688
Iceland,2009,65.548318433376
Iceland,2010,85.694834506879
Iceland,2011,83.143625336095
Iceland,2012,70.279980427414
Iceland,2013,45.686583111787
Iceland,2014,44.151498894689
Iceland,2015,44.818925382741
Iceland,2016,47.327946177214
Iceland,2017,40.964954298185
Iceland,2018,33.322132893029
Iceland,2019,34.120596607571
Iceland,2020,35.389002459346
Iceland,2021,32.772483059908
Iceland,2022,31.828664321739
Israel,2005,20.945199091251
Israel,2006,27.325661247989
Israel,2007,26.668760081122
Israel,2008,21.876119355614
Israel,2009,26.478018297806
Israel,2010,25.149772280837
Israel,2011,24.248511907544
Israel,2012,28.832029892051
Israel,2013,29.072799087206
Israel,2014,28.532750149081
Israel,2015,32.806439923349
Israel,2016,33.487942278219
Israel,2017,35.596553913407
Israel,2018,38.376834062462
Israel,2019,40.384333890067
Israel,2020,44.356431122681
Israel,2021,45.231055114251
Israel,2022,43.786466499963
Israel,2005,20.945199091251
Israel,2006,27.325661247989
Israel,2007,26.668760081122
Israel,2008,21.876119355614
Israel,2009,26.478018297806
Israel,2010,25.149772280837
Israel,2011,24.248511907544
Israel,2012,28.832029892051
Israel,2013,29.072799087206
Israel,2014,28.532750149081
Israel,2015,32.806439923349
Israel,2016,33.487942278219
Israel,2017,35.596553913407
Israel,2018,38.376834062462
Israel,2019,40.384333890067
Israel,2020,44.356431122681
Israel,2021,45.231055114251
Israel,2022,43.786466499963
Israel,2005,20.945199091251
Israel,2006,27.325661247989
Israel,2007,26.668760081122
Israel,2008,21.876119355614
Israel,2009,26.478018297806
Israel,2010,25.149772280837
Israel,2011,24.248511907544
Israel,2012,28.832029892051
Israel,2013,29.072799087206
Israel,2014,28.532750149081
Israel,2015,32.806439923349
Israel,2016,33.487942278219
Israel,2017,35.596553913407
Israel,2018,38.376834062462
Israel,2019,40.384333890067
Israel,2020,44.356431122681
Israel,2021,45.231055114251
Israel,2022,43.786466499963
Israel,2005,20.945199091251
Israel,2006,27.325661247989
Israel,2007,26.668760081122
Israel,2008,21.876119355614
Israel,2009,26.478018297806
Israel,2010,25.149772280837
Israel,2011,24.248511907544
Israel,2012,28.832029892051
Israel,2013,29.072799087206
Israel,2014,28.532750149081
Israel,2015,32.806439923349
Israel,2016,33.487942278219
Israel,2017,35.596553913407
Israel,2018,38.376834062462
Israel,2019,40.384333890067
Israel,2020,44.356431122681
Israel,2021,45.231055114251
Israel,2022,43.786466499963
Israel,2005,20.945199091251
Israel,2006,27.325661247989
Israel,2007,26.668760081122
Israel,2008,21.876119355614
Israel,2009,26.478018297806
Israel,2010,25.149772280837
Israel,2011,24.248511907544
Israel,2012,28.832029892051
Israel,2013,29.072799087206
Israel,2014,28.532750149081
Israel,2015,32.806439923349
Israel,2016,33.487942278219
Israel,2017,35.596553913407
Israel,2018,38.376834062462
Israel,2019,40.384333890067
Israel,2020,44.356431122681
Israel,2021,45.231055114251
Israel,2022,43.786466499963
Israel,2005,20.945199091251
Israel,2006,27.325661247989
Israel,2007,26.668760081122
Israel,2008,21.876119355614
Israel,2009,26.478018297806
Israel,2010,25.149772280837
Israel,2011,24.248511907544
Israel,2012,28.832029892051
Israel,2013,29.072799087206
Israel,2014,28.532750149081
Israel,2015,32.806439923349
Israel,2016,33.487942278219
Israel,2017,35.596553913407
Israel,2018,38.376834062462
Israel,2019,40.384333890067
Israel,2020,44.356431122681
Israel,2021,45.231055114251
Israel,2022,43.786466499963
Italy,2005,12.058450831829
Italy,2006,15.12536755327
Italy,2007,17.012951663546
Italy,2008,13.614725293654
Italy,2009,16.566723897637
Italy,2010,15.357638514182
Italy,2011,15.473155409345
Italy,2012,17.42180744626
Italy,2013,17.039107229487
Italy,2014,16.303456830576
Italy,2015,18.538066496587
Italy,2016,18.785975831491
Italy,2017,21.650725608355
Italy,2018,20.776211363246
Italy,2019,22.051974314418
Italy,2020,25.838701289762
Italy,2021,21.496244561516
Italy,2022,22.825704913992
Italy,2005,12.058450831829
Italy,2006,15.12536755327
Italy,2007,17.012951663546
Italy,2008,13.614725293654
Italy,2009,16.566723897637
Italy,2010,15.357638514182
Italy,2011,15.473155409345
Italy,2012,17.42180744626
Italy,2013,17.039107229487
Italy,2014,16.303456830576
Italy,2015,18.538066496587
Italy,2016,18.785975831491
Italy,2017,21.650725608355
Italy,2018,20.776211363246
Italy,2019,22.051974314418
Italy,2020,25.838701289762
Italy,2021,21.496244561516
Italy,2022,22.825704913992
Italy,2005,12.058450831829
Italy,2006,15.12536755327
Italy,2007,17.012951663546
Italy,2008,13.614725293654
Italy,2009,16.566723897637
Italy,2010,15.357638514182
Italy,2011,15.473155409345
Italy,2012,17.42180744626
Italy,2013,17.039107229487
Italy,2014,16.303456830576
Italy,2015,18.538066496587
Italy,2016,18.785975831491
Italy,2017,21.650725608355
Italy,2018,20.776211363246
Italy,2019,22.051974314418
Italy,2020,25.838701289762
Italy,2021,21.496244561516
Italy,2022,22.825704913992
Italy,2005,12.058450831829
Italy,2006,15.12536755327
Italy,2007,17.012951663546
Italy,2008,13.614725293654
Italy,2009,16.566723897637
Italy,2010,15.357638514182
Italy,2011,15.473155409345
Italy,2012,17.42180744626
Italy,2013,17.039107229487
Italy,2014,16.303456830576
Italy,2015,18.538066496587
Italy,2016,18.785975831491
Italy,2017,21.650725608355
Italy,2018,20.776211363246
Italy,2019,22.051974314418
Italy,2020,25.838701289762
Italy,2021,21.496244561516
Italy,2022,22.825704913992
Italy,2005,12.058450831829
Italy,2006,15.12536755327
Italy,2007,17.012951663546
Italy,2008,13.614725293654
Italy,2009,16.566723897637
Italy,2010,15.357638514182
Italy,2011,15.473155409345
Italy,2012,17.42180744626
Italy,2013,17.039107229487
Italy,2014,16.303456830576
Italy,2015,18.538066496587
Italy,2016,18.785975831491
Italy,2017,21.650725608355
Italy,2018,20.776211363246
Italy,2019,22.051974314418
Italy,2020,25.838701289762
Italy,2021,21.496244561516
Italy,2022,22.825704913992
Italy,2005,12.058450831829
Italy,2006,15.12536755327
Italy,2007,17.012951663546
Italy,2008,13.614725293654
Italy,2009,16.566723897637
Italy,2010,15.357638514182
Italy,2011,15.473155409345
Italy,2012,17.42180744626
Italy,2013,17.039107229487
Italy,2014,16.303456830576
Italy,2015,18.538066496587
Italy,2016,18.785975831491
Italy,2017,21.650725608355
Italy,2018,20.776211363246
Italy,2019,22.051974314418
Italy,2020,25.838701289762
Italy,2021,21.496244561516
Italy,2022,22.825704913992
Japan,2005,2.0883624780482
Japan,2006,2.3390143289537
Japan,2007,2.9008326435863
Japan,2008,3.9824729339375
Japan,2009,3.7839307463886
Japan,2010,3.7313222715687
Japan,2011,3.6223253119973
Japan,2012,3.2803213358662
Japan,2013,3.2751724473781
Japan,2014,3.5054924631972
Japan,2015,3.9178576640416
Japan,2016,3.9293875134377
Japan,2017,4.1056126748094
Japan,2018,4.0572990424807
Japan,2019,4.3729959212636
Japan,2020,4.953071244754
Japan,2021,4.8171749629857
Japan,2022,5.3263914520801
Japan,2005,2.0883624780482
Japan,2006,2.3390143289537
Japan,2007,2.9008326435863
Japan,2008,3.9824729339375
Japan,2009,3.7839307463886
Japan,2010,3.7313222715687
Japan,2011,3.6223253119973
Japan,2012,3.2803213358662
Japan,2013,3.2751724473781
Japan,2014,3.5054924631972
Japan,2015,3.9178576640416
Japan,2016,3.9293875134377
Japan,2017,4.1056126748094
