Country,Year,GDP per Hour Worked
New Zealand,2018,42.146039
New Zealand,2019,41.888102
New Zealand,2020,42.628104
New Zealand,2021,43.67593
New Zealand,2022,43.735521
New Zealand,1990,31.239337
New Zealand,1991,30.692501
New Zealand,1992,31.861738
New Zealand,1993,32.602342
New Zealand,1994,32.78373
New Zealand,1995,33.042213
New Zealand,1996,33.150303
New Zealand,1997,34.286387
New Zealand,1998,33.739451
New Zealand,1999,34.132083
New Zealand,2000,35.182969
New Zealand,2001,35.847775
New Zealand,2002,36.534192
New Zealand,2003,37.226931
New Zealand,2004,37.070365
New Zealand,2005,36.982281
New Zealand,2006,37.446902
New Zealand,2007,38.923435
New Zealand,2008,37.678837
New Zealand,2009,39.66921
New Zealand,2010,39.334324
New Zealand,2011,40.079582
New Zealand,2012,41.578263
New Zealand,2013,40.710064
New Zealand,2014,40.679625
New Zealand,2015,41.622831
New Zealand,2016,41.241456
New Zealand,2017,41.303712
New Zealand,2018,42.146039
New Zealand,2019,41.888102
New Zealand,2020,42.628104
New Zealand,2021,43.67593
New Zealand,2022,43.735521
New Zealand,1990,31.239337
New Zealand,1991,30.692501
New Zealand,1992,31.861738
New Zealand,1993,32.602342
New Zealand,1994,32.78373
New Zealand,1995,33.042213
New Zealand,1996,33.150303
New Zealand,1997,34.286387
New Zealand,1998,33.739451
New Zealand,1999,34.132083
New Zealand,2000,35.182969
New Zealand,2001,35.847775
New Zealand,2002,36.534192
New Zealand,2003,37.226931
New Zealand,2004,37.070365
New Zealand,2005,36.982281
New Zealand,2006,37.446902
New Zealand,2007,38.923435
New Zealand,2008,37.678837
New Zealand,2009,39.66921
New Zealand,2010,39.334324
New Zealand,2011,40.079582
New Zealand,2012,41.578263
New Zealand,2013,40.710064
New Zealand,2014,40.679625
New Zealand,2015,41.622831
New Zealand,2016,41.241456
New Zealand,2017,41.303712
New Zealand,2018,42.146039
New Zealand,2019,41.888102
New Zealand,2020,42.628104
New Zealand,2021,43.67593
New Zealand,2022,43.735521
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Poland,1993,14.541254
Poland,1994,15.260127
Poland,1995,16.48383
Poland,1996,17.156022
Poland,1997,18.056551
Poland,1998,18.905772
Poland,1999,20.605428
Poland,2000,22.242809
Poland,2001,23.011311
Poland,2002,24.271393
Poland,2003,25.3468
Poland,2004,26.307045
Poland,2005,26.72517
Poland,2006,27.469543
Poland,2007,28.184305
Poland,2008,28.402336
Poland,2009,29.321396
Poland,2010,31.083531
Poland,2011,32.549662
Poland,2012,33.099257
Poland,2013,33.466584
Poland,2014,34.050522
Poland,2015,34.879786
Poland,2016,35.57778
Poland,2017,37.315221
Poland,2018,39.854227
Poland,2019,41.752351
Poland,2020,41.230426
Poland,2021,41.603775
Poland,2022,43.931796
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Portugal,1990,27.709827
Portugal,1991,29.156919
Portugal,1992,30.204069
Portugal,1993,30.166929
Portugal,1994,30.361154
Portugal,1995,30.786635
Portugal,1996,31.322931
Portugal,1997,31.951282
Portugal,1998,32.309727
Portugal,1999,33.030209
Portugal,2000,33.384117
Portugal,2001,33.739824
Portugal,2002,33.992968
Portugal,2003,34.131577
Portugal,2004,34.875984
Portugal,2005,35.272311
Portugal,2006,35.927999
Portugal,2007,36.491639
Portugal,2008,36.72766
Portugal,2009,36.569424
Portugal,2010,37.685604
Portugal,2011,38.24525
Portugal,2012,38.619119
Portugal,2013,39.177468
Portugal,2014,38.779614
Portugal,2015,38.771568
Portugal,2016,38.796107
Portugal,2017,39.111943
Portugal,2018,39.075294
Portugal,2019,39.667314
Portugal,2020,40.084245
Portugal,2021,40.619553
Portugal,2022,43.098084
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Romania,1995,11.794007
Romania,1996,12.4063
Romania,1997,11.711134
Romania,1998,11.839001
Romania,1999,11.999411
Romania,2000,12.370756
Romania,2001,13.159567
Romania,2002,15.362271
Romania,2003,15.98718
Romania,2004,17.905517
Romania,2005,18.89548
Romania,2006,20.434242
Romania,2007,21.555029
Romania,2008,23.947793
Romania,2009,23.740214
Romania,2010,23.255132
Romania,2011,24.767085
Romania,2012,25.404126
Romania,2013,25.770673
Romania,2014,26.836828
Romania,2015,28.146387
Romania,2016,28.902672
Romania,2017,30.938581
Romania,2018,32.753263
Romania,2019,33.669318
Romania,2020,33.993065
Romania,2021,34.377599
Romania,2022,35.892271
Russia,1995,15.397122
Russia,1996,15.06638
Russia,1997,15.515728
Russia,1998,15.16347
Russia,1999,14.84125
Russia,2000,15.655187
Russia,2001,16.45549
Russia,2002,16.822009
Russia,2003,18.010897
Russia,2004,19.061609
Russia,2005,20.051286
Russia,2006,21.373371
Russia,2007,22.622358
Russia,2008,23.700889
Russia,2009,22.631987
Russia,2010,23.414143
Russia,2011,24.058067
Russia,2012,24.74773
Russia,2013,25.261952
Russia,2014,25.331478
Russia,2015,24.649304
Russia,2016,24.7235
Russia,2017,25.137929
Russia,2018,25.884473
Russia,2019,26.698227
Russia,2020,27.680927
Russia,1995,15.397122
Russia,1996,15.06638
Russia,1997,15.515728
Russia,1998,15.16347
Russia,1999,14.84125
Russia,2000,15.655187
Russia,2001,16.45549
Russia,2002,16.822009
Russia,2003,18.010897
Russia,2004,19.061609
Russia,2005,20.051286
Russia,2006,21.373371
Russia,2007,22.622358
Russia,2008,23.700889
Russia,2009,22.631987
Russia,2010,23.414143
Russia,2011,24.058067
Russia,2012,24.74773
Russia,2013,25.261952
Russia,2014,25.331478
Russia,2015,24.649304
Russia,2016,24.7235
Russia,2017,25.137929
Russia,2018,25.884473
Russia,2019,26.698227
Russia,2020,27.680927
Russia,1995,15.397122
Russia,1996,15.06638
Russia,1997,15.515728
Russia,1998,15.16347
Russia,1999,14.84125
Russia,2000,15.655187
Russia,2001,16.45549
Russia,2002,16.822009
Russia,2003,18.010897
Russia,2004,19.061609
Russia,2005,20.051286
Russia,2006,21.373371
Russia,2007,22.622358
Russia,2008,23.700889
Russia,2009,22.631987
Russia,2010,23.414143
Russia,2011,24.058067
Russia,2012,24.74773
Russia,2013,25.261952
Russia,2014,25.331478
Russia,2015,24.649304
Russia,2016,24.7235
Russia,2017,25.137929
Russia,2018,25.884473
Russia,2019,26.698227
Russia,2020,27.680927
Russia,1995,15.397122
Russia,1996,15.06638
Russia,1997,15.515728
Russia,1998,15.16347
Russia,1999,14.84125
Russia,2000,15.655187
Russia,2001,16.45549
Russia,2002,16.822009
Russia,2003,18.010897
Russia,2004,19.061609
Russia,2005,20.051286
Russia,2006,21.373371
Russia,2007,22.622358
Russia,2008,23.700889
Russia,2009,22.631987
Russia,2010,23.414143
Russia,2011,24.058067
Russia,2012,24.74773
Russia,2013,25.261952
Russia,2014,25.331478
Russia,2015,24.649304
Russia,2016,24.7235
Russia,2017,25.137929
Russia,2018,25.884473
Russia,2019,26.698227
Russia,2020,27.680927
Russia,1995,15.397122
Russia,1996,15.06638
Russia,1997,15.515728
Russia,1998,15.16347
Russia,1999,14.84125
Russia,2000,15.655187
Russia,2001,16.45549
Russia,2002,16.822009
Russia,2003,18.010897
Russia,2004,19.061609
Russia,2005,20.051286
Russia,2006,21.373371
Russia,2007,22.622358
Russia,2008,23.700889
Russia,2009,22.631987
Russia,2010,23.414143
Russia,2011,24.058067
Russia,2012,24.74773
Russia,2013,25.261952
Russia,2014,25.331478
Russia,2015,24.649304
Russia,2016,24.7235
Russia,2017,25.137929
Russia,2018,25.884473
Russia,2019,26.698227
Russia,2020,27.680927
Russia,1995,15.397122
Russia,1996,15.06638
Russia,1997,15.515728
Russia,1998,15.16347
Russia,1999,14.84125
Russia,2000,15.655187
Russia,2001,16.45549
