unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date
7716811,World Bank,GDP (current US$),GDP (current US$),2023,4,20,10,0.91192,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"23141593073.9738,30210091836.8294,36961822468.2015,45275747157.412,60752177438.8895,50873181571.649,57231904542.8755,61762340943.0511,65685903570.4526,75527537703.1836",2023-12-21 21:03:42
7716813,World Bank,GDP (current US$),GDP (current US$),2023,4,28,10,0.91142,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"10156541358.1787,11222796196.6789,12864842268.5435,15778737117.2987,19112801196.8583,17613946109.0187,17176320823.1892,18644239027.714,17226736284.8232,18179104548.8804",2023-12-21 21:03:42
7716817,World Bank,GDP (current US$),GDP (current US$),2023,4,45,10,0.91136,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1981,"195866382432.54,205089699858.779,230686747153.257,259946510957.143,309488028132.653,300758100107.246,272972974764.574,312353631207.819,347768051311.741,360857912565.966",2023-12-21 21:03:43
7716816,World Bank,GDP (current US$),GDP (current US$),2023,4,37,10,0.91097,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"924940012.85542,972241682.104792,1107571459.02306,1649621735.41343,1959620652.50746,1852334581.47534,1824751459.69304,2046817974.90838,1913081206.32052,2028910915.16446",2023-12-21 21:03:43
7716822,World Bank,GDP (current US$),GDP (current US$),2023,4,71,10,0.91024,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"1724770866.79756,1759739599.22694,2017680721.80259,2339015384.90742,2489873331.02639,2296065312.82255,2331796784.36009,2505740886.25907,2427200582.91115,2690110671.24132",2023-12-21 21:03:44
7716841,World Bank,GDP (current US$),GDP (current US$),2023,4,145,10,0.90929,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4142983897.83334,4544429062.57783,4087525609.43086,4465771672.62001",2023-12-21 21:03:47
7716848,World Bank,GDP (current US$),GDP (current US$),2023,4,165,10,0.90649,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1992,"130838022522.86,120578717965.736,127131604641.39,152030652228.016,163519897878.102,161356612878.694,154230346261.264,162384295939.12,171456390281.958,174240242224.618",2023-12-21 21:03:48
7716807,World Bank,GDP (current US$),GDP (current US$),2023,4,3,10,0.90616,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"85332581188.6107,103198211973.242,117027280692.356,134977082623.78,171000699876.747,137211004291.274,161207306304.794,200013097903.17,209059081828.261,209755003250.664",2023-12-21 21:03:41
7716832,World Bank,GDP (current US$),GDP (current US$),2023,4,107,10,0.90533,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1976,"224717278436.846,257596313364.055,315058323066.393,393677161500.816,477256775943.929,430702851303.015,427272645669.291,443042373788.883,437887689001.543,452217492140.757",2023-12-21 21:03:46
7716854,World Bank,GDP (current US$),GDP (current US$),2023,4,196,10,0.90503,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1983,"3569356124.7009,3485165433.40439,3818944920.01861,5392093452.44722,6487353094.14856,6418419392.52726,6366039362.80037,7390967361.65927,7255210474.43418,7769817847.278",2023-12-21 21:03:49
7716844,World Bank,GDP (current US$),GDP (current US$),2023,4,152,10,0.90391,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1962,"574091100.695641,496947904.443033,496098775.308642,735267081.655502,906811943.824649,841974025.462659,772231413.882625,788641964.643457,865975307.776,882765470.722173",2023-12-21 21:03:48
7716860,World Bank,GDP (current US$),GDP (current US$),2023,4,234,10,0.90307,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"147824370319.946,180617467964.602,222116541865.214,257916133424.098,315474615738.598,253547358747.447,289787452661.675,350666058379.85,384610125391.423,400218529748.128",2023-12-21 21:03:50
7716845,World Bank,GDP (current US$),GDP (current US$),2023,4,152,10,0.90265,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1971,"882765470.722173,1024098397.79931,972101724.995368,1217953546.97604,1575789254.46938,1452788944.45628,1382400000.0,1604162497.45945,1851250008.33333,1945916583.33333",2023-12-21 21:03:48
7716843,World Bank,GDP (current US$),GDP (current US$),2023,4,149,10,0.90252,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",1979,"919525191.636393,1010596805.47618,1064867669.38909,1302701536.67393,1427209835.80133,1354699245.07241,1310837294.25837,1590096758.97152,1448003803.86246,1392547742.82535",2023-12-21 21:03:47
7716838,World Bank,GDP (current US$),GDP (current US$),2023,4,134,10,0.90169,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"6116591928.25112,6407287650.7897,6778321415.12985,7925403777.71694,9090376446.46258,8696304529.03584,9035819656.6669,9638733344.35806,9461826174.02344,10550968138.9413",2023-12-21 21:03:47
7716826,World Bank,GDP (current US$),GDP (current US$),2023,4,80,10,0.90099,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"5125365191.98664,6410912049.87105,7745249283.88222,10172933118.493,12795147991.8388,10766919442.0789,12243219360.2985,15107482383.3798,16488819132.8835,17190068235.7892",2023-12-21 21:03:45
7716842,World Bank,GDP (current US$),GDP (current US$),2023,4,147,10,0.90051,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"66114147932.3903,68852655479.5601,75883820424.0845,86947909744.5993,101822906946.027,101154952243.015,100865325482.244,110080631330.061,106937397478.353,115739288446.799",2023-12-21 21:03:47
7716846,World Bank,GDP (current US$),GDP (current US$),2023,4,153,10,0.90007,2005,"500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0",2004,"658380081545.175,685348181515.953,733955269898.823,848558887541.179,951869997864.062,871518638049.218,847380859016.688,905270626332.693,838923319919.531,877172824534.519",2023-12-21 21:03:48
7716792,World Bank,GDP (current US$),GDP (current US$),2023,4,82,9,0.96425,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1979,"4020227920.22792,4445228215.76763,4222441614.97432,4035994397.7591,4057275042.82903,4412279843.44423,4504342149.43471,5735921420.38769,5074829931.97279",2023-12-21 21:03:37
7716803,World Bank,GDP (current US$),GDP (current US$),2023,4,238,9,0.9621,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1964,"1975701816.46615,1890767155.52622,1809185093.55188,1597713469.09611,1593674184.56285,2004435483.87097,2137096774.19355,2807258064.51613,2189418688.80408",2023-12-21 21:03:41
7716786,World Bank,GDP (current US$),GDP (current US$),2023,4,18,9,0.95797,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1968,"7483685473.51275,8471006100.95399,8992721809.39332,8751842839.79658,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565,10117113333.3333",2023-12-21 21:03:34
7716787,World Bank,GDP (current US$),GDP (current US$),2023,4,34,9,0.95268,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1980,"19839230769.2308,19870000000.0,19342000000.0,16563666666.6667,17594944444.4444,17155421052.6316,20249294117.6471,28101000000.0,22555941176.4706",2023-12-21 21:03:35
7716797,World Bank,GDP (current US$),GDP (current US$),2023,4,159,9,0.94966,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1963,"5165590255.83013,5552931321.04864,5874537652.53475,6366917455.77978,5203237920.78613,5200997921.68123,6634317348.92679,12546094986.5804,9181769911.50443",2023-12-21 21:03:39
7716791,World Bank,GDP (current US$),GDP (current US$),2023,4,78,9,0.93691,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1983,"3391275731.31834,3561451562.23569,3339914759.37269,3403638193.57912,3281797038.6659,3834503378.35525,4186411457.4569,5952293765.84484,5402919788.23153",2023-12-21 21:03:36
7716790,World Bank,GDP (current US$),GDP (current US$),2023,4,65,9,0.93271,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1990,"112119411.508746,110906028.612022,134707183.973556,136047906.00517,100807002.602709,141853360.895902,232463022.679122,442337870.426546,370687634.697573",2023-12-21 21:03:36
7716796,World Bank,GDP (current US$),GDP (current US$),2023,4,149,9,0.9312,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2013,"60572257122.2962,63264892768.3726,63045306513.9317,60291738934.7768,61449391917.1276,67144726167.9294,68697761477.1809,78930259068.5275,65124769601.7482",2023-12-21 21:03:38
7716784,World Bank,GDP (current US$),GDP (current US$),2023,4,10,9,0.9305,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1967,"24256667553.2569,26436857247.4982,31256284543.6155,31584210365.5447,33293199095.4881,34733000536.2862,52544000116.9037,72436777342.4554,52438647921.9226",2023-12-21 21:03:34
7716799,World Bank,GDP (current US$),GDP (current US$),2023,4,164,9,0.92688,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2010,"799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0,1560000000.0,1301000000.0",2023-12-21 21:03:39
7716801,World Bank,GDP (current US$),GDP (current US$),2023,4,187,9,0.92582,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1960,"12366635.7449245,12483302.1198766,12541635.3073527,12833301.244733,13416633.1194936,13593932.3220537,14469078.1796966,16742338.2519864,14599999.9927",2023-12-21 21:03:40
7716802,World Bank,GDP (current US$),GDP (current US$),2023,4,222,9,0.92342,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2014,"1447310400.0,1594447600.0,1650619400.0,1595724300.0,1563887900.0,2028551600.0,2158392500.0,3621222400.0,3163324631.03158",2023-12-21 21:03:40
7716800,World Bank,GDP (current US$),GDP (current US$),2023,4,179,9,0.92254,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1990,"7360439423.07692,6883516483.51648,7646153983.51648,7156593653.84615,7374450769.23077,8137911978.02198,9059340384.61539,11297802115.3846,10255495027.4725",2023-12-21 21:03:39
7716788,World Bank,GDP (current US$),GDP (current US$),2023,4,40,9,0.92045,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1990,"596089064840.248,612513895512.609,594376087449.388,579059001030.922,579944346807.264,605941036992.133,630597987889.282,654987932556.605,633997734246.945",2023-12-21 21:03:35
7716789,World Bank,GDP (current US$),GDP (current US$),2023,4,60,9,0.9197,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2009,"489074074.074074,493825925.925926,501025925.925926,485996296.296296,498296296.296296,520207407.407407,540737037.037037,576229629.62963,521551851.851852",2023-12-21 21:03:36
7716785,World Bank,GDP (current US$),GDP (current US$),2023,4,11,9,0.91916,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2012,"10619320692.8087,11121464429.703,11609513241.0754,10553337527.7745,10546136240.3952,11527458712.6187,12457940705.3088,13619290545.8131,12641698593.7908",2023-12-21 21:03:34
7716794,World Bank,GDP (current US$),GDP (current US$),2023,4,140,9,0.91371,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1974,"72000179025.5041,88000000000.0,88876787990.9128,81912502624.4674,102647292867.001,134529639571.996,205576980831.514,263802132208.636,184603593511.161",2023-12-21 21:03:38
7716793,World Bank,GDP (current US$),GDP (current US$),2023,4,129,9,0.90766,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2001,"5438332600.53228,5351701664.71362,6372498891.38118,5064732625.39054,5859269751.63826,6395712491.75146,8524620890.88039,10725137721.5622,9616879407.59474",2023-12-21 21:03:38
7716798,World Bank,GDP (current US$),GDP (current US$),2023,4,159,9,0.90356,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",1974,"24846641318.1242,27778934624.6973,36308883248.731,36035407725.3219,36527862208.7133,47259911894.2731,64201788122.6054,164475209515.939,142769363314.176",2023-12-21 21:03:39
7716795,World Bank,GDP (current US$),GDP (current US$),2023,4,144,9,0.90232,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0",2012,"12292770631.1967,12582122604.1921,12226514666.0404,11619892592.6599,11181350649.2247,11480847740.0839,13178094719.8612,14206359016.4014,13312981427.4023",2023-12-21 21:03:38
7716725,World Bank,GDP (current US$),GDP (current US$),2023,4,213,8,0.99678,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1981,"889000000.0,915000000.0,883500000.0,864000000.0,873000000.0,891000000.0,980000000.0,1161000000.0",2023-12-21 21:03:29
7716689,World Bank,GDP (current US$),GDP (current US$),2023,4,183,8,0.99163,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1998,"1989343548.29917,2157024758.12224,2068762706.74598,1966548409.54858,1965932546.35834,2138185328.15156,2376464519.64036,2933765825.28037",2023-12-21 21:03:26
7716519,World Bank,GDP (current US$),GDP (current US$),2023,4,78,8,0.99004,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1983,"3391275731.31834,3561451562.23569,3339914759.37269,3403638193.57912,3281797038.6659,3834503378.35525,4186411457.4569,5952293765.84484",2023-12-21 21:03:13
7716641,World Bank,GDP (current US$),GDP (current US$),2023,4,156,8,0.98725,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1980,"23244547384.6748,24417769672.4841,24164603058.9949,24308680631.4307,21665582141.0677,24679290455.612,30604668356.5695,40375812560.0295",2023-12-21 21:03:23
7716653,World Bank,GDP (current US$),GDP (current US$),2023,4,164,8,0.9858,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",2009,"795000000.0,799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0",2023-12-21 21:03:24
7716436,World Bank,GDP (current US$),GDP (current US$),2023,4,26,8,0.98529,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1999,"8285063959.43162,8397855937.46841,8141517339.15215,7905485146.44351,8082399991.29583,8773451751.5121,9549122313.39641,11451845378.6897",2023-12-21 21:03:07
7716666,World Bank,GDP (current US$),GDP (current US$),2023,4,171,8,0.98472,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1999,"3477038204.01733,3521339699.07407,3081024212.42924,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8354911621.97941",2023-12-21 21:03:25
7716494,World Bank,GDP (current US$),GDP (current US$),2023,4,65,8,0.98258,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1990,"112119411.508746,110906028.612022,134707183.973556,136047906.00517,100807002.602709,141853360.895902,232463022.679122,442337870.426546",2023-12-21 21:03:11
7716622,World Bank,GDP (current US$),GDP (current US$),2023,4,138,8,0.98188,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1980,"1131789419.03755,1142388228.18295,1078403870.33855,1090276947.31304,1040554576.01413,1076122255.82323,1462904781.85454,1880850480.07423",2023-12-21 21:03:21
7716513,World Bank,GDP (current US$),GDP (current US$),2023,4,76,8,0.9815,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1979,"1215032464.69217,1320416033.3067,1234743075.73705,1235897960.34047,1284180702.78595,1325515441.97513,1448281229.04101,2212028291.39222",2023-12-21 21:03:13
7716463,World Bank,GDP (current US$),GDP (current US$),2023,4,43,8,0.98099,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1997,"1544689575.99186,1744794532.49364,1534673583.2487,1388506771.52623,1710843376.39331,1997005710.26555,2742815070.75867,4422855658.38043",2023-12-21 21:03:09
7716555,World Bank,GDP (current US$),GDP (current US$),2023,4,99,8,0.98068,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1980,"3381389884.80718,3493005069.10719,3206617990.90023,2765954047.08824,2864437621.66064,2984054752.93721,3989626783.50265,5520320783.44209",2023-12-21 21:03:16
7716701,World Bank,GDP (current US$),GDP (current US$),2023,4,198,8,0.98004,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1965,"15603032.7956401,16443034.5612196,16632032.8138977,16074027.3495878,16452027.9927472,18432031.3616773,21965951.7533636,30645121.0127585",2023-12-21 21:03:27
7716446,World Bank,GDP (current US$),GDP (current US$),2023,4,33,8,0.97976,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1967,"139029537.149708,160818235.758462,161210236.333132,179078929.195183,197525739.976803,270822794.672458,433095587.469864,1073591771.22042",2023-12-21 21:03:07
7716420,World Bank,GDP (current US$),GDP (current US$),2023,4,16,8,0.97891,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1972,"590900000.0,670900000.0,632400000.0,596200000.0,642100000.0,713000000.0,832400000.0,1139800100.0",2023-12-21 21:03:05
7716647,World Bank,GDP (current US$),GDP (current US$),2023,4,158,8,0.97889,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1966,"702296079.857692,665586872.839162,641214226.839012,625867984.42818,649916621.179857,693573704.422866,742779659.455166,946385104.967731",2023-12-21 21:03:23
7716424,World Bank,GDP (current US$),GDP (current US$),2023,4,18,8,0.97867,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1968,"7483685473.51275,8471006100.95399,8992721809.39332,8751842839.79658,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565",2023-12-21 21:03:06
7716747,World Bank,GDP (current US$),GDP (current US$),2023,4,225,8,0.97815,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1981,"62242013.3302689,62068161.0711025,60863963.963964,64248354.5414656,60058663.3144773,68195855.6149733,81667133.4546982,106657267.367342",2023-12-21 21:03:31
7716543,World Bank,GDP (current US$),GDP (current US$),2023,4,93,8,0.97801,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",2015,"4279840193.7046,4482697336.56174,4748174334.14044,4787637005.53638,5173760191.84652,5471256594.72422,8044498800.95923,15357537068.3434",2023-12-21 21:03:15
7716655,World Bank,GDP (current US$),GDP (current US$),2023,4,165,8,0.97797,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1980,"64439056747.6556,63596562434.4008,62646871991.5681,61627522382.596,62058271862.7546,65416626280.899,78692674637.045,94230606535.1134",2023-12-21 21:03:24
7716517,World Bank,GDP (current US$),GDP (current US$),2023,4,78,8,0.97685,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1967,"271543680.279285,294468564.534369,318124701.048949,323802475.480977,381687073.058558,430508357.723916,722780701.123251,1544216003.9841",2023-12-21 21:03:13
7716526,World Bank,GDP (current US$),GDP (current US$),2023,4,82,8,0.97683,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1979,"4020227920.22792,4445228215.76763,4222441614.97432,4035994397.7591,4057275042.82903,4412279843.44423,4504342149.43471,5735921420.38769",2023-12-21 21:03:14
7716529,World Bank,GDP (current US$),GDP (current US$),2023,4,84,8,0.97615,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1996,"145861612400.906,143157600149.757,144428172489.335,142588875293.749,130457756628.436,136309295225.34,154564203586.954,202370140236.265",2023-12-21 21:03:14
7716462,World Bank,GDP (current US$),GDP (current US$),2023,4,43,8,0.97604,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1996,"1607345354.92671,1544689575.99186,1744794532.49364,1534673583.2487,1388506771.52623,1710843376.39331,1997005710.26555,2742815070.75867",2023-12-21 21:03:09
7716608,World Bank,GDP (current US$),GDP (current US$),2023,4,128,8,0.97601,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1997,"7267571196.45572,6797792474.19192,6547670439.26,6774193548.3871,6860272608.45211,7371692468.55849,8246479394.59577,10643253442.6232",2023-12-21 21:03:20
7716426,World Bank,GDP (current US$),GDP (current US$),2023,4,20,8,0.97496,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1997,"14128408565.7064,15222012660.4232,12138486532.0203,12736856827.9847,12354820143.8849,14594928109.4411,17825437482.8613,23141593073.9738",2023-12-21 21:03:06
7716611,World Bank,GDP (current US$),GDP (current US$),2023,4,130,8,0.97486,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1982,"1717379360.42987,1780147545.95853,1758028656.74575,1646442592.58455,1722585991.06697,1721712198.25696,2008189638.9482,2314204989.72207",2023-12-21 21:03:20
7716471,World Bank,GDP (current US$),GDP (current US$),2023,4,49,8,0.97462,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1996,"396053806.399557,364445600.133152,370106745.980287,382454989.945311,351136579.797929,378512024.115338,425964681.148945,546885223.179133",2023-12-21 21:03:09
7716601,World Bank,GDP (current US$),GDP (current US$),2023,4,125,8,0.97417,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1980,"534699256.772624,511647837.146855,522096760.52682,524023708.331749,502620920.656533,529073612.453579,779357946.9847,1052849231.31947",2023-12-21 21:03:19
7716764,World Bank,GDP (current US$),GDP (current US$),2023,4,232,8,0.97365,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1997,"6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.57246,6178563590.89254,6606884273.84919,7939487548.40605",2023-12-21 21:03:32
7716489,World Bank,GDP (current US$),GDP (current US$),2023,4,62,8,0.97195,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1967,"2553596091.82258,2582180794.1855,3112166848.3004,2862504169.99893,2754220263.02528,3185987234.84089,3891755551.94138,6599259420.99605",2023-12-21 21:03:11
7716743,World Bank,GDP (current US$),GDP (current US$),2023,4,222,8,0.97103,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",2014,"1447310400.0,1594447600.0,1650619400.0,1595724300.0,1563887900.0,2028551600.0,2158392500.0,3621222400.0",2023-12-21 21:03:31
7716693,World Bank,GDP (current US$),GDP (current US$),2023,4,192,8,0.97091,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1997,"285475620.929503,269485284.955621,255408053.16629,258856139.798489,266299591.479428,281790139.027035,333426144.540765,407747521.116429",2023-12-21 21:03:27
7716619,World Bank,GDP (current US$),GDP (current US$),2023,4,137,8,0.97088,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1998,"2032347629.00637,1985922807.12919,1779520861.64321,1746063580.38174,1777057503.059,2051147606.73687,2362501023.24249,2936019525.60241",2023-12-21 21:03:21
7716716,World Bank,GDP (current US$),GDP (current US$),2023,4,210,8,0.97043,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1996,"642588992512.807,590077272727.273,619214834614.099,634907542858.302,598363313494.903,627830029412.205,708756677088.629,907491523174.116",2023-12-21 21:03:29
7716409,World Bank,GDP (current US$),GDP (current US$),2023,4,13,8,0.97038,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1982,"194037294494.097,177263464407.833,193517245510.16,180634851530.181,182472020145.495,189487824245.633,236152526238.564,299875825286.858",2023-12-21 21:03:05
7716651,World Bank,GDP (current US$),GDP (current US$),2023,4,159,8,0.97017,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1974,"24846641318.1242,27778934624.6973,36308883248.731,36035407725.3219,36527862208.7133,47259911894.2731,64201788122.6054,164475209515.939",2023-12-21 21:03:24
7716411,World Bank,GDP (current US$),GDP (current US$),2023,4,13,8,0.96988,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1997,"435613768959.97,399660855999.457,389389647825.542,415844972940.496,379357823192.53,395573025330.447,467497961560.862,614326362213.686",2023-12-21 21:03:05
7716457,World Bank,GDP (current US$),GDP (current US$),2023,4,39,8,0.96976,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1996,"11093538840.5385,10789458426.1088,11298144998.6965,11565826458.8945,10566579294.5164,10953485345.2216,12417251341.6032,15970315030.2406",2023-12-21 21:03:08
7716465,World Bank,GDP (current US$),GDP (current US$),2023,4,44,8,0.96933,2002,"512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0",1998,"81995749804.4157,75596598517.3586,78249883995.6255,71517267767.736,70295232513.0515,76507853875.6649,99079365628.3333,122314960843.922",2023-12-21 21:03:09
